EventTime,EventType,Event
,AGENT_TYPE,ExchangeAgent
2020-01-13 00:00:00.001004398,WHEN_MKT_CLOSE,2537
2020-01-13 00:00:00.001005860,WHEN_MKT_OPEN,4822
2020-01-13 00:00:00.001005860,WHEN_MKT_CLOSE,4822
2020-01-13 00:00:00.001007474,WHEN_MKT_OPEN,575
2020-01-13 00:00:00.001007474,WHEN_MKT_CLOSE,575
2020-01-13 00:00:00.001011590,WHEN_MKT_OPEN,2069
2020-01-13 00:00:00.001011590,WHEN_MKT_CLOSE,2069
2020-01-13 00:00:00.001013382,WHEN_MKT_OPEN,4097
2020-01-13 00:00:00.001013382,WHEN_MKT_CLOSE,4097
2020-01-13 00:00:00.001013718,WHEN_MKT_OPEN,1183
2020-01-13 00:00:00.001013718,WHEN_MKT_CLOSE,1183
2020-01-13 00:00:00.001013946,WHEN_MKT_OPEN,1294
2020-01-13 00:00:00.001013946,WHEN_MKT_CLOSE,1294
2020-01-13 00:00:00.001014577,WHEN_MKT_OPEN,2098
2020-01-13 00:00:00.001014577,WHEN_MKT_CLOSE,2098
2020-01-13 00:00:00.001014610,WHEN_MKT_OPEN,1330
2020-01-13 00:00:00.001014610,WHEN_MKT_CLOSE,1330
2020-01-13 00:00:00.001017250,WHEN_MKT_OPEN,1056
2020-01-13 00:00:00.001017250,WHEN_MKT_CLOSE,1056
2020-01-13 00:00:00.001028773,WHEN_MKT_OPEN,2899
2020-01-13 00:00:00.001028773,WHEN_MKT_CLOSE,2899
2020-01-13 00:00:00.001028891,WHEN_MKT_OPEN,186
2020-01-13 00:00:00.001028891,WHEN_MKT_CLOSE,186
2020-01-13 00:00:00.001029147,WHEN_MKT_OPEN,5068
2020-01-13 00:00:00.001029147,WHEN_MKT_CLOSE,5068
2020-01-13 00:00:00.001031471,WHEN_MKT_OPEN,1623
2020-01-13 00:00:00.001031471,WHEN_MKT_CLOSE,1623
2020-01-13 00:00:00.001031580,WHEN_MKT_OPEN,4208
2020-01-13 00:00:00.001031580,WHEN_MKT_CLOSE,4208
2020-01-13 00:00:00.001031941,WHEN_MKT_OPEN,2152
2020-01-13 00:00:00.001031941,WHEN_MKT_CLOSE,2152
2020-01-13 00:00:00.001035513,WHEN_MKT_OPEN,1097
2020-01-13 00:00:00.001035513,WHEN_MKT_CLOSE,1097
2020-01-13 00:00:00.001036352,WHEN_MKT_OPEN,4338
2020-01-13 00:00:00.001036352,WHEN_MKT_CLOSE,4338
2020-01-13 00:00:00.001036779,WHEN_MKT_OPEN,3237
2020-01-13 00:00:00.001036779,WHEN_MKT_CLOSE,3237
2020-01-13 00:00:00.001038150,WHEN_MKT_OPEN,946
2020-01-13 00:00:00.001038150,WHEN_MKT_CLOSE,946
2020-01-13 00:00:00.001040104,WHEN_MKT_OPEN,1887
2020-01-13 00:00:00.001040104,WHEN_MKT_CLOSE,1887
2020-01-13 00:00:00.001044004,WHEN_MKT_OPEN,2515
2020-01-13 00:00:00.001044004,WHEN_MKT_CLOSE,2515
2020-01-13 00:00:00.001045166,WHEN_MKT_OPEN,3409
2020-01-13 00:00:00.001045166,WHEN_MKT_CLOSE,3409
2020-01-13 00:00:00.001046172,WHEN_MKT_OPEN,1671
2020-01-13 00:00:00.001046172,WHEN_MKT_CLOSE,1671
2020-01-13 00:00:00.001049582,WHEN_MKT_OPEN,5043
2020-01-13 00:00:00.001049582,WHEN_MKT_CLOSE,5043
2020-01-13 00:00:00.001052479,WHEN_MKT_OPEN,2672
2020-01-13 00:00:00.001052479,WHEN_MKT_CLOSE,2672
2020-01-13 00:00:00.001053061,WHEN_MKT_OPEN,1605
2020-01-13 00:00:00.001053061,WHEN_MKT_CLOSE,1605
2020-01-13 00:00:00.001053932,WHEN_MKT_OPEN,2736
2020-01-13 00:00:00.001053932,WHEN_MKT_CLOSE,2736
2020-01-13 00:00:00.001055355,WHEN_MKT_OPEN,2695
2020-01-13 00:00:00.001055355,WHEN_MKT_CLOSE,2695
2020-01-13 00:00:00.001057486,WHEN_MKT_OPEN,688
2020-01-13 00:00:00.001057486,WHEN_MKT_CLOSE,688
2020-01-13 00:00:00.001062672,WHEN_MKT_OPEN,715
2020-01-13 00:00:00.001062672,WHEN_MKT_CLOSE,715
2020-01-13 00:00:00.001063801,WHEN_MKT_OPEN,3525
2020-01-13 00:00:00.001063801,WHEN_MKT_CLOSE,3525
2020-01-13 00:00:00.001064950,WHEN_MKT_OPEN,3163
2020-01-13 00:00:00.001064950,WHEN_MKT_CLOSE,3163
2020-01-13 00:00:00.001065505,WHEN_MKT_OPEN,1705
2020-01-13 00:00:00.001065505,WHEN_MKT_CLOSE,1705
2020-01-13 00:00:00.001066432,WHEN_MKT_OPEN,23
2020-01-13 00:00:00.001066432,WHEN_MKT_CLOSE,23
2020-01-13 00:00:00.001069460,WHEN_MKT_OPEN,3117
2020-01-13 00:00:00.001069460,WHEN_MKT_CLOSE,3117
2020-01-13 00:00:00.001069964,WHEN_MKT_OPEN,2280
2020-01-13 00:00:00.001069964,WHEN_MKT_CLOSE,2280
2020-01-13 00:00:00.001076700,WHEN_MKT_OPEN,638
2020-01-13 00:00:00.001076700,WHEN_MKT_CLOSE,638
2020-01-13 00:00:00.001078886,WHEN_MKT_OPEN,1798
2020-01-13 00:00:00.001078886,WHEN_MKT_CLOSE,1798
2020-01-13 00:00:00.001082167,WHEN_MKT_OPEN,3657
2020-01-13 00:00:00.001082167,WHEN_MKT_CLOSE,3657
2020-01-13 00:00:00.001082743,WHEN_MKT_OPEN,2823
2020-01-13 00:00:00.001082743,WHEN_MKT_CLOSE,2823
2020-01-13 00:00:00.001084859,WHEN_MKT_OPEN,2507
2020-01-13 00:00:00.001084859,WHEN_MKT_CLOSE,2507
2020-01-13 00:00:00.001089733,WHEN_MKT_OPEN,225
2020-01-13 00:00:00.001089733,WHEN_MKT_CLOSE,225
2020-01-13 00:00:00.001091185,WHEN_MKT_OPEN,2559
2020-01-13 00:00:00.001091185,WHEN_MKT_CLOSE,2559
2020-01-13 00:00:00.001092316,WHEN_MKT_OPEN,3338
2020-01-13 00:00:00.001092316,WHEN_MKT_CLOSE,3338
2020-01-13 00:00:00.001097685,WHEN_MKT_OPEN,2523
2020-01-13 00:00:00.001097685,WHEN_MKT_CLOSE,2523
2020-01-13 00:00:00.001098132,WHEN_MKT_OPEN,2049
2020-01-13 00:00:00.001098132,WHEN_MKT_CLOSE,2049
2020-01-13 00:00:00.001103018,WHEN_MKT_OPEN,4050
2020-01-13 00:00:00.001103018,WHEN_MKT_CLOSE,4050
2020-01-13 00:00:00.001105039,WHEN_MKT_OPEN,1641
2020-01-13 00:00:00.001105039,WHEN_MKT_CLOSE,1641
2020-01-13 00:00:00.001105346,WHEN_MKT_OPEN,3418
2020-01-13 00:00:00.001105346,WHEN_MKT_CLOSE,3418
2020-01-13 00:00:00.001108736,WHEN_MKT_OPEN,2850
2020-01-13 00:00:00.001108736,WHEN_MKT_CLOSE,2850
2020-01-13 00:00:00.001110000,WHEN_MKT_OPEN,4009
2020-01-13 00:00:00.001110000,WHEN_MKT_CLOSE,4009
2020-01-13 00:00:00.001113423,WHEN_MKT_OPEN,4752
2020-01-13 00:00:00.001113423,WHEN_MKT_CLOSE,4752
2020-01-13 00:00:00.001114741,WHEN_MKT_OPEN,4692
2020-01-13 00:00:00.001114741,WHEN_MKT_CLOSE,4692
2020-01-13 00:00:00.001118268,WHEN_MKT_OPEN,3756
2020-01-13 00:00:00.001118268,WHEN_MKT_CLOSE,3756
2020-01-13 00:00:00.001121452,WHEN_MKT_OPEN,3371
2020-01-13 00:00:00.001121452,WHEN_MKT_CLOSE,3371
2020-01-13 00:00:00.001121469,WHEN_MKT_OPEN,4124
2020-01-13 00:00:00.001121469,WHEN_MKT_CLOSE,4124
2020-01-13 00:00:00.001121747,WHEN_MKT_OPEN,3040
2020-01-13 00:00:00.001121747,WHEN_MKT_CLOSE,3040
2020-01-13 00:00:00.001125156,WHEN_MKT_OPEN,1581
2020-01-13 00:00:00.001125156,WHEN_MKT_CLOSE,1581
2020-01-13 00:00:00.001125281,WHEN_MKT_OPEN,1489
2020-01-13 00:00:00.001125281,WHEN_MKT_CLOSE,1489
2020-01-13 00:00:00.001127831,WHEN_MKT_OPEN,924
2020-01-13 00:00:00.001127831,WHEN_MKT_CLOSE,924
2020-01-13 00:00:00.001129588,WHEN_MKT_OPEN,398
2020-01-13 00:00:00.001129588,WHEN_MKT_CLOSE,398
2020-01-13 00:00:00.001135481,WHEN_MKT_OPEN,778
2020-01-13 00:00:00.001135481,WHEN_MKT_CLOSE,778
2020-01-13 00:00:00.001137354,WHEN_MKT_OPEN,30
2020-01-13 00:00:00.001137354,WHEN_MKT_CLOSE,30
2020-01-13 00:00:00.001138437,WHEN_MKT_OPEN,4862
2020-01-13 00:00:00.001138437,WHEN_MKT_CLOSE,4862
2020-01-13 00:00:00.001138913,WHEN_MKT_OPEN,550
2020-01-13 00:00:00.001138913,WHEN_MKT_CLOSE,550
2020-01-13 00:00:00.001144415,WHEN_MKT_OPEN,880
2020-01-13 00:00:00.001144415,WHEN_MKT_CLOSE,880
2020-01-13 00:00:00.001144731,WHEN_MKT_OPEN,1829
2020-01-13 00:00:00.001144731,WHEN_MKT_CLOSE,1829
2020-01-13 00:00:00.001147441,WHEN_MKT_OPEN,3363
2020-01-13 00:00:00.001147441,WHEN_MKT_CLOSE,3363
2020-01-13 00:00:00.001149824,WHEN_MKT_OPEN,1341
2020-01-13 00:00:00.001149824,WHEN_MKT_CLOSE,1341
2020-01-13 00:00:00.001158972,WHEN_MKT_OPEN,3699
2020-01-13 00:00:00.001158972,WHEN_MKT_CLOSE,3699
2020-01-13 00:00:00.001164399,WHEN_MKT_OPEN,31
2020-01-13 00:00:00.001164399,WHEN_MKT_CLOSE,31
2020-01-13 00:00:00.001165008,WHEN_MKT_OPEN,2314
2020-01-13 00:00:00.001165008,WHEN_MKT_CLOSE,2314
2020-01-13 00:00:00.001170096,WHEN_MKT_OPEN,4311
2020-01-13 00:00:00.001170096,WHEN_MKT_CLOSE,4311
2020-01-13 00:00:00.001172172,WHEN_MKT_OPEN,948
2020-01-13 00:00:00.001172172,WHEN_MKT_CLOSE,948
2020-01-13 00:00:00.001177288,WHEN_MKT_OPEN,5032
2020-01-13 00:00:00.001177288,WHEN_MKT_CLOSE,5032
2020-01-13 00:00:00.001186911,WHEN_MKT_OPEN,271
2020-01-13 00:00:00.001186911,WHEN_MKT_CLOSE,271
2020-01-13 00:00:00.001191026,WHEN_MKT_OPEN,884
2020-01-13 00:00:00.001191026,WHEN_MKT_CLOSE,884
2020-01-13 00:00:00.001191715,WHEN_MKT_OPEN,2785
2020-01-13 00:00:00.001191715,WHEN_MKT_CLOSE,2785
2020-01-13 00:00:00.001192999,WHEN_MKT_OPEN,4951
2020-01-13 00:00:00.001192999,WHEN_MKT_CLOSE,4951
2020-01-13 00:00:00.001194722,WHEN_MKT_OPEN,2324
2020-01-13 00:00:00.001194722,WHEN_MKT_CLOSE,2324
2020-01-13 00:00:00.001196622,WHEN_MKT_OPEN,1015
2020-01-13 00:00:00.001196622,WHEN_MKT_CLOSE,1015
2020-01-13 00:00:00.001198706,WHEN_MKT_OPEN,2119
2020-01-13 00:00:00.001198706,WHEN_MKT_CLOSE,2119
2020-01-13 00:00:00.001199181,WHEN_MKT_OPEN,4920
2020-01-13 00:00:00.001199181,WHEN_MKT_CLOSE,4920
2020-01-13 00:00:00.001204268,WHEN_MKT_OPEN,1380
2020-01-13 00:00:00.001204268,WHEN_MKT_CLOSE,1380
2020-01-13 00:00:00.001205550,WHEN_MKT_OPEN,2675
2020-01-13 00:00:00.001205550,WHEN_MKT_CLOSE,2675
2020-01-13 00:00:00.001206864,WHEN_MKT_OPEN,3360
2020-01-13 00:00:00.001206864,WHEN_MKT_CLOSE,3360
2020-01-13 00:00:00.001208626,WHEN_MKT_OPEN,4668
2020-01-13 00:00:00.001208626,WHEN_MKT_CLOSE,4668
2020-01-13 00:00:00.001208720,WHEN_MKT_OPEN,375
2020-01-13 00:00:00.001208720,WHEN_MKT_CLOSE,375
2020-01-13 00:00:00.001209234,WHEN_MKT_OPEN,1561
2020-01-13 00:00:00.001209234,WHEN_MKT_CLOSE,1561
2020-01-13 00:00:00.001219170,WHEN_MKT_OPEN,3621
2020-01-13 00:00:00.001219170,WHEN_MKT_CLOSE,3621
2020-01-13 00:00:00.001219568,WHEN_MKT_OPEN,662
2020-01-13 00:00:00.001219568,WHEN_MKT_CLOSE,662
2020-01-13 00:00:00.001222362,WHEN_MKT_OPEN,2034
2020-01-13 00:00:00.001222362,WHEN_MKT_CLOSE,2034
2020-01-13 00:00:00.001225081,WHEN_MKT_OPEN,2301
2020-01-13 00:00:00.001225081,WHEN_MKT_CLOSE,2301
2020-01-13 00:00:00.001231085,WHEN_MKT_OPEN,5102
2020-01-13 00:00:00.001231085,WHEN_MKT_CLOSE,5102
2020-01-13 00:00:00.001231837,WHEN_MKT_OPEN,2336
