FundamentalTime,FundamentalValue
2020-01-13 09:30:14.791754170,100040.0
2020-01-13 09:30:14.945952648,100037.0
2020-01-13 09:30:15.010835631,100037.0
2020-01-13 09:30:15.206936728,100037.0
2020-01-13 09:30:15.242104519,100037.0
2020-01-13 09:30:15.302875574,100037.0
2020-01-13 09:30:15.338792475,100037.0
2020-01-13 09:30:15.438090939,100037.0
2020-01-13 09:30:15.502847335,100037.0
2020-01-13 09:30:15.628046247,100038.0
2020-01-13 09:30:15.875898302,100037.0
2020-01-13 09:30:15.903516635,100037.0
2020-01-13 09:30:15.995095865,100037.0
2020-01-13 09:30:16.180912892,100040.0
2020-01-13 09:30:16.297837452,100038.0
2020-01-13 09:30:16.320801652,100038.0
2020-01-13 09:30:16.449143210,100038.0
2020-01-13 09:30:16.659748993,100039.0
2020-01-13 09:30:16.736322299,100040.0
2020-01-13 09:30:16.749036591,100040.0
2020-01-13 09:30:16.847025018,100042.0
2020-01-13 09:30:16.935840594,100043.0
2020-01-13 09:30:17.142342754,100040.0
2020-01-13 09:30:17.378332108,100040.0
2020-01-13 09:30:17.557061524,100039.0
2020-01-13 09:30:17.639294007,100040.0
2020-01-13 09:30:17.796679990,100039.0
2020-01-13 09:30:17.897877595,100039.0
2020-01-13 09:30:18.101906258,100042.0
2020-01-13 09:30:18.163911568,100042.0
2020-01-13 09:30:18.260715696,100040.0
2020-01-13 09:30:18.314067203,100040.0
2020-01-13 09:30:18.399528612,100039.0
2020-01-13 09:30:18.485539858,100038.0
2020-01-13 09:30:18.689369574,100038.0
2020-01-13 09:30:18.693331282,100038.0
2020-01-13 09:30:18.882855940,100038.0
2020-01-13 09:30:19.211388802,100037.0
2020-01-13 09:30:19.709750154,100045.0
2020-01-13 09:30:19.881698307,100046.0
2020-01-13 09:30:19.948700455,100045.0
2020-01-13 09:30:19.977871423,100044.0
2020-01-13 09:30:20.016769349,100044.0
2020-01-13 09:30:20.272436761,100041.0
2020-01-13 09:30:20.276144928,100041.0
2020-01-13 09:30:20.342793273,100041.0
2020-01-13 09:30:20.360123103,100041.0
2020-01-13 09:30:20.843800045,100039.0
2020-01-13 09:30:20.913824723,100039.0
2020-01-13 09:30:21.164339633,100038.0
2020-01-13 09:30:21.311333669,100040.0
2020-01-13 09:30:21.349847821,100040.0
2020-01-13 09:30:21.835154809,100041.0
2020-01-13 09:30:22.029112598,100043.0
2020-01-13 09:30:22.096491358,100043.0
2020-01-13 09:30:22.269611997,100046.0
2020-01-13 09:30:22.394705734,100045.0
2020-01-13 09:30:22.529275319,100046.0
2020-01-13 09:30:22.945632538,100045.0
2020-01-13 09:30:22.981423245,100045.0
2020-01-13 09:30:23.226482586,100043.0
2020-01-13 09:30:23.625592159,100046.0
2020-01-13 09:30:23.759377856,100044.0
2020-01-13 09:30:24.055811899,100042.0
2020-01-13 09:30:24.064577914,100042.0
2020-01-13 09:30:24.227987289,100043.0
2020-01-13 09:30:24.229736230,100043.0
2020-01-13 09:30:24.479959742,100042.0
2020-01-13 09:30:24.793762313,100038.0
2020-01-13 09:30:24.841432645,100038.0
2020-01-13 09:30:24.985148077,100037.0
2020-01-13 09:30:25.282391699,100034.0
2020-01-13 09:30:25.504979030,100034.0
2020-01-13 09:30:25.836205455,100030.0
2020-01-13 09:30:25.867291307,100030.0
2020-01-13 09:30:25.911751286,100031.0
2020-01-13 09:30:26.235068116,100031.0
2020-01-13 09:30:26.536834173,100032.0
2020-01-13 09:30:26.641080470,100034.0
2020-01-13 09:30:26.737814793,100031.0
2020-01-13 09:30:26.768364826,100031.0
2020-01-13 09:30:26.845847321,100030.0
2020-01-13 09:30:26.894584818,100031.0
2020-01-13 09:30:26.898353593,100031.0
2020-01-13 09:30:27.104894936,100035.0
2020-01-13 09:30:27.354627338,100036.0
2020-01-13 09:30:27.405695300,100035.0
2020-01-13 09:30:27.548549255,100033.0
2020-01-13 09:30:27.705076818,100033.0
2020-01-13 09:30:27.856753045,100034.0
2020-01-13 09:30:27.954108826,100035.0
2020-01-13 09:30:28.010959846,100035.0
2020-01-13 09:30:28.295709799,100037.0
2020-01-13 09:30:28.616440704,100031.0
2020-01-13 09:30:28.637200892,100031.0
2020-01-13 09:30:28.714705229,100031.0
2020-01-13 09:30:28.718859614,100031.0
2020-01-13 09:30:28.757898536,100032.0
2020-01-13 09:30:28.817952210,100032.0
2020-01-13 09:30:29.573601939,100039.0
2020-01-13 09:30:29.640324618,100038.0
2020-01-13 09:30:29.781399520,100040.0
2020-01-13 09:30:30.071112545,100032.0
2020-01-13 09:30:30.453685616,100031.0
2020-01-13 09:30:30.722644246,100027.0
2020-01-13 09:30:30.885558620,100026.0
2020-01-13 09:30:30.973692486,100027.0
2020-01-13 09:30:31.085429626,100026.0
2020-01-13 09:30:31.245135180,100027.0
2020-01-13 09:30:31.317230038,100028.0
2020-01-13 09:30:31.531423259,100027.0
2020-01-13 09:30:31.710388375,100027.0
2020-01-13 09:30:31.947327734,100032.0
2020-01-13 09:30:31.986629481,100032.0
2020-01-13 09:30:31.987657053,100032.0
2020-01-13 09:30:32.849690078,100013.0
2020-01-13 09:30:32.986139088,100013.0
2020-01-13 09:30:33.029684432,100013.0
2020-01-13 09:30:33.049884068,100013.0
2020-01-13 09:30:33.231374893,100012.0
2020-01-13 09:30:33.250782954,100012.0
2020-01-13 09:30:33.439005435,100016.0
2020-01-13 09:30:33.521463514,100016.0
2020-01-13 09:30:33.958585562,100019.0
2020-01-13 09:30:33.997877584,100019.0
2020-01-13 09:30:34.260378891,100018.0
2020-01-13 09:30:34.262475297,100018.0
2020-01-13 09:30:34.286332789,100018.0
2020-01-13 09:30:34.292888198,100018.0
2020-01-13 09:30:34.713684252,100018.0
2020-01-13 09:30:34.738782795,100018.0
2020-01-13 09:30:34.851902068,100017.0
2020-01-13 09:30:35.065836378,100014.0
2020-01-13 09:30:35.329987166,100010.0
2020-01-13 09:30:35.664982513,100012.0
2020-01-13 09:30:35.833707796,100012.0
2020-01-13 09:30:35.884629070,100012.0
2020-01-13 09:30:35.921016444,100012.0
2020-01-13 09:30:36.102785359,100012.0
2020-01-13 09:30:36.324930262,100009.0
2020-01-13 09:30:36.355673009,100009.0
2020-01-13 09:30:36.414184561,100010.0
2020-01-13 09:30:36.646057312,100009.0
2020-01-13 09:30:36.750663400,100008.0
2020-01-13 09:30:36.971174696,100006.0
2020-01-13 09:30:36.974116372,100006.0
2020-01-13 09:30:37.394237986,100005.0
2020-01-13 09:30:37.571471960,100006.0
2020-01-13 09:30:38.058462795,100005.0
2020-01-13 09:30:38.097679713,100005.0
2020-01-13 09:30:38.182747310,100006.0
2020-01-13 09:30:38.231571259,100007.0
2020-01-13 09:30:39.122824813,100012.0
2020-01-13 09:30:39.274626711,100013.0
2020-01-13 09:30:39.557079631,100010.0
2020-01-13 09:30:39.786324725,100011.0
2020-01-13 09:30:39.872219788,100012.0
2020-01-13 09:30:39.895953973,100012.0
2020-01-13 09:30:40.126034129,100011.0
2020-01-13 09:30:40.169123666,100011.0
2020-01-13 09:30:40.454456928,100015.0
2020-01-13 09:30:40.587531039,100015.0
2020-01-13 09:30:40.695478961,100015.0
2020-01-13 09:30:40.726312799,100015.0
2020-01-13 09:30:40.889540377,100014.0
2020-01-13 09:30:40.923791489,100014.0
2020-01-13 09:30:40.933589868,100014.0
2020-01-13 09:30:41.072910176,100012.0
2020-01-13 09:30:41.314563030,100011.0
2020-01-13 09:30:41.925101590,100009.0
2020-01-13 09:30:41.962008636,100009.0
2020-01-13 09:30:41.978562839,100009.0
2020-01-13 09:30:42.003889798,100009.0
2020-01-13 09:30:42.071236268,100010.0
2020-01-13 09:30:42.275292078,100009.0
2020-01-13 09:30:42.314957078,100009.0
2020-01-13 09:30:42.679048842,100008.0
2020-01-13 09:30:42.830519306,100009.0
2020-01-13 09:30:42.902763236,100008.0
2020-01-13 09:30:42.931356220,100008.0
2020-01-13 09:30:42.990120952,100008.0
2020-01-13 09:30:43.095989083,100007.0
2020-01-13 09:30:43.170008610,100007.0
2020-01-13 09:30:43.205082266,100007.0
2020-01-13 09:30:43.474707243,100007.0
2020-01-13 09:30:43.809136049,100014.0
2020-01-13 09:30:43.977590389,100014.0
2020-01-13 09:30:44.188769387,100015.0
2020-01-13 09:30:44.205043935,100015.0
2020-01-13 09:30:44.302933290,100015.0
2020-01-13 09:30:44.583682133,100012.0
2020-01-13 09:30:44.682627663,100012.0
2020-01-13 09:30:44.726140596,100012.0
2020-01-13 09:30:44.878059974,100012.0
2020-01-13 09:30:45.136225876,100012.0
2020-01-13 09:30:45.405504743,100013.0
2020-01-13 09:30:45.451197190,100013.0
2020-01-13 09:30:45.520594641,100012.0
2020-01-13 09:30:45.624142879,100011.0
2020-01-13 09:30:45.670052872,100011.0
2020-01-13 09:30:45.966958987,100008.0
2020-01-13 09:30:45.991299237,100008.0
2020-01-13 09:30:46.100573928,100008.0
2020-01-13 09:30:46.216384794,100008.0
2020-01-13 09:30:46.266291197,100007.0
2020-01-13 09:30:46.335482872,100007.0
2020-01-13 09:30:46.448400344,100008.0
2020-01-13 09:30:46.673737775,100006.0
2020-01-13 09:30:46.771006841,100005.0
2020-01-13 09:30:46.906392905,100005.0
2020-01-13 09:30:46.950215378,100005.0
2020-01-13 09:30:47.041733809,100005.0
2020-01-13 09:30:47.124575151,100004.0
2020-01-13 09:30:47.231595048,100003.0
2020-01-13 09:30:47.480729608,100006.0
2020-01-13 09:30:47.494545885,100006.0
2020-01-13 09:30:47.558175300,100007.0
2020-01-13 09:30:47.605987433,100007.0
2020-01-13 09:30:47.660446750,100008.0
2020-01-13 09:30:47.720545381,100008.0
2020-01-13 09:30:47.882461188,100008.0
2020-01-13 09:30:48.142587263,100010.0
2020-01-13 09:30:48.308333611,100011.0
2020-01-13 09:30:48.519705649,100012.0
2020-01-13 09:30:48.582404094,100012.0
2020-01-13 09:30:48.675484545,100012.0
2020-01-13 09:30:48.698241425,100012.0
2020-01-13 09:30:49.510141176,100010.0
2020-01-13 09:30:49.806298993,100011.0
2020-01-13 09:30:50.257520330,100015.0
2020-01-13 09:30:50.328179617,100015.0
2020-01-13 09:30:50.338211634,100015.0
2020-01-13 09:30:50.416979537,100015.0
2020-01-13 09:30:50.608192687,100020.0
2020-01-13 09:30:50.856632472,100017.0
2020-01-13 09:30:50.872535822,100017.0
2020-01-13 09:30:50.908092676,100017.0
2020-01-13 09:30:51.100527989,100020.0
2020-01-13 09:30:51.316528800,100022.0
2020-01-13 09:30:51.699528833,100020.0
2020-01-13 09:30:51.886727246,100023.0
2020-01-13 09:30:51.958267002,100023.0
2020-01-13 09:30:51.972286105,100023.0
2020-01-13 09:30:52.009928931,100023.0
2020-01-13 09:30:52.016128244,100023.0
2020-01-13 09:30:52.086091596,100024.0
2020-01-13 09:30:52.111434387,100024.0
2020-01-13 09:30:52.117835716,100024.0
2020-01-13 09:30:52.148640428,100024.0
2020-01-13 09:30:52.154180067,100024.0
2020-01-13 09:30:52.228186634,100025.0
2020-01-13 09:30:52.280957332,100025.0
2020-01-13 09:30:52.537286960,100025.0
2020-01-13 09:30:52.605122110,100024.0
2020-01-13 09:30:52.698636324,100023.0
2020-01-13 09:30:52.969338121,100026.0
2020-01-13 09:30:53.063321029,100027.0
2020-01-13 09:30:53.182429762,100026.0
2020-01-13 09:30:53.535224385,100030.0
2020-01-13 09:30:53.819487413,100030.0
2020-01-13 09:30:54.110764809,100024.0
2020-01-13 09:30:54.227086560,100023.0
2020-01-13 09:30:54.620658523,100023.0
2020-01-13 09:30:54.939195846,100020.0
2020-01-13 09:30:55.696176769,100028.0
2020-01-13 09:30:55.697157560,100028.0
2020-01-13 09:30:55.873548646,100026.0
2020-01-13 09:30:56.026150104,100024.0
2020-01-13 09:30:56.027325973,100024.0
2020-01-13 09:30:56.125448744,100027.0
2020-01-13 09:30:56.249225245,100027.0
2020-01-13 09:30:56.266432673,100027.0
2020-01-13 09:30:56.432910839,100027.0
2020-01-13 09:30:56.554356302,100026.0
2020-01-13 09:30:56.561229001,100026.0
2020-01-13 09:30:56.601460316,100027.0
2020-01-13 09:30:57.062128822,100027.0
2020-01-13 09:30:57.256251557,100029.0
2020-01-13 09:30:57.308706416,100028.0
2020-01-13 09:30:57.692991058,100031.0
2020-01-13 09:30:57.726522741,100031.0
2020-01-13 09:30:57.853510809,100030.0
2020-01-13 09:30:58.139292701,100032.0
2020-01-13 09:30:58.153479641,100032.0
2020-01-13 09:30:58.182162733,100032.0
2020-01-13 09:30:58.274981354,100029.0
2020-01-13 09:30:58.467142761,100028.0
2020-01-13 09:30:58.574478078,100029.0
2020-01-13 09:30:58.665032800,100031.0
2020-01-13 09:30:58.823392313,100033.0
2020-01-13 09:30:58.968859331,100033.0
2020-01-13 09:30:59.499230782,100036.0
2020-01-13 09:30:59.719722694,100031.0
2020-01-13 09:30:59.817097135,100032.0
2020-01-13 09:30:59.900713743,100033.0
2020-01-13 09:31:00.210921891,100031.0
2020-01-13 09:31:00.596308996,100030.0
2020-01-13 09:31:00.637617252,100030.0
2020-01-13 09:31:00.793071077,100029.0
2020-01-13 09:31:00.958190040,100027.0
2020-01-13 09:31:01.308332503,100027.0
2020-01-13 09:31:01.540503261,100025.0
2020-01-13 09:31:01.559767148,100025.0
2020-01-13 09:31:01.699155022,100024.0
2020-01-13 09:31:01.763914576,100025.0
2020-01-13 09:31:01.861743891,100026.0
2020-01-13 09:31:01.983090725,100026.0
2020-01-13 09:31:02.140227759,100027.0
2020-01-13 09:31:02.340662676,100027.0
2020-01-13 09:31:02.399736602,100027.0
2020-01-13 09:31:02.485530412,100026.0
2020-01-13 09:31:03.026923053,100026.0
2020-01-13 09:31:03.039847063,100026.0
2020-01-13 09:31:03.129492453,100024.0
2020-01-13 09:31:03.489594251,100024.0
2020-01-13 09:31:03.562618755,100024.0
2020-01-13 09:31:03.855570525,100020.0
2020-01-13 09:31:03.895105423,100020.0
2020-01-13 09:31:03.932413321,100020.0
2020-01-13 09:31:04.004745193,100020.0
2020-01-13 09:31:04.036175219,100019.0
2020-01-13 09:31:04.174017742,100019.0
2020-01-13 09:31:04.212870187,100019.0
2020-01-13 09:31:04.342040906,100018.0
2020-01-13 09:31:04.360134253,100018.0
2020-01-13 09:31:04.568166707,100019.0
2020-01-13 09:31:04.704420368,100019.0
2020-01-13 09:31:04.800957991,100019.0
2020-01-13 09:31:05.142410283,100017.0
2020-01-13 09:31:05.320446111,100017.0
2020-01-13 09:31:05.448303520,100016.0
2020-01-13 09:31:05.582672506,100015.0
2020-01-13 09:31:05.802879698,100012.0
2020-01-13 09:31:05.809215107,100012.0
2020-01-13 09:31:05.985826141,100015.0
2020-01-13 09:31:06.100234676,100016.0
2020-01-13 09:31:06.217582961,100016.0
2020-01-13 09:31:06.264082854,100017.0
2020-01-13 09:31:06.428921420,100017.0
2020-01-13 09:31:06.502607513,100017.0
2020-01-13 09:31:06.780014744,100017.0
2020-01-13 09:31:06.839122303,100017.0
2020-01-13 09:31:07.015471870,100017.0
2020-01-13 09:31:07.082752143,100016.0
2020-01-13 09:31:07.244347209,100017.0
2020-01-13 09:31:07.254851540,100017.0
2020-01-13 09:31:07.377926215,100016.0
2020-01-13 09:31:07.653166553,100016.0
2020-01-13 09:31:07.946386043,100017.0
2020-01-13 09:31:07.949522201,100017.0
2020-01-13 09:31:08.141827050,100015.0
2020-01-13 09:31:08.173752841,100015.0
2020-01-13 09:31:08.223142216,100015.0
2020-01-13 09:31:08.287394316,100015.0
2020-01-13 09:31:08.523850465,100015.0
2020-01-13 09:31:08.798396955,100019.0
2020-01-13 09:31:09.111440353,100021.0
2020-01-13 09:31:09.191384177,100021.0
2020-01-13 09:31:09.244629930,100022.0
2020-01-13 09:31:09.559764604,100018.0
2020-01-13 09:31:09.647925538,100016.0
2020-01-13 09:31:09.796073949,100017.0
2020-01-13 09:31:09.945509715,100019.0
2020-01-13 09:31:10.036348597,100019.0
2020-01-13 09:31:10.205715731,100017.0
2020-01-13 09:31:10.350198767,100016.0
2020-01-13 09:31:10.429432275,100016.0
2020-01-13 09:31:10.468166469,100016.0
2020-01-13 09:31:10.975377286,100027.0
2020-01-13 09:31:11.191279526,100024.0
2020-01-13 09:31:11.251891179,100022.0
2020-01-13 09:31:11.342492612,100022.0
2020-01-13 09:31:11.374716301,100022.0
2020-01-13 09:31:11.584262099,100022.0
2020-01-13 09:31:11.788911841,100023.0
2020-01-13 09:31:11.995510433,100023.0
2020-01-13 09:31:12.092088458,100023.0
2020-01-13 09:31:12.367284061,100022.0
2020-01-13 09:31:12.413176378,100022.0
2020-01-13 09:31:12.501927224,100022.0
2020-01-13 09:31:12.543599395,100022.0
2020-01-13 09:31:12.716325910,100021.0
2020-01-13 09:31:12.785999874,100023.0
2020-01-13 09:31:12.797490571,100023.0
2020-01-13 09:31:12.811965818,100023.0
2020-01-13 09:31:12.888310807,100024.0
2020-01-13 09:31:12.966784215,100023.0
2020-01-13 09:31:13.175444549,100024.0
2020-01-13 09:31:13.495646212,100024.0
2020-01-13 09:31:13.499488393,100024.0
2020-01-13 09:31:13.624411753,100025.0
2020-01-13 09:31:13.707303237,100025.0
2020-01-13 09:31:13.756924868,100025.0
2020-01-13 09:31:14.107303762,100028.0
2020-01-13 09:31:14.257593366,100025.0
2020-01-13 09:31:14.281814085,100025.0
2020-01-13 09:31:14.601155018,100025.0
2020-01-13 09:31:14.874386896,100025.0
2020-01-13 09:31:14.978937317,100024.0
2020-01-13 09:31:15.198975541,100025.0
2020-01-13 09:31:15.221375849,100025.0
2020-01-13 09:31:15.304083540,100026.0
2020-01-13 09:31:15.445326001,100028.0
2020-01-13 09:31:15.468058432,100028.0
2020-01-13 09:31:15.519392985,100027.0
2020-01-13 09:31:15.843106462,100026.0
2020-01-13 09:31:15.871177139,100026.0
2020-01-13 09:31:16.151815362,100026.0
2020-01-13 09:31:16.193464313,100026.0
2020-01-13 09:31:16.197024982,100026.0
2020-01-13 09:31:16.241381108,100025.0
2020-01-13 09:31:16.293632578,100025.0
2020-01-13 09:31:16.690118539,100023.0
2020-01-13 09:31:16.820817285,100024.0
2020-01-13 09:31:16.887342407,100023.0
2020-01-13 09:31:16.900290397,100023.0
2020-01-13 09:31:16.917916596,100023.0
2020-01-13 09:31:16.933574131,100023.0
2020-01-13 09:31:17.053177094,100023.0
2020-01-13 09:31:17.079282893,100023.0
2020-01-13 09:31:17.222597240,100023.0
2020-01-13 09:31:17.298322592,100024.0
2020-01-13 09:31:17.342518329,100023.0
2020-01-13 09:31:17.708082332,100017.0
2020-01-13 09:31:17.820393541,100014.0
2020-01-13 09:31:17.877492007,100014.0
2020-01-13 09:31:17.898625530,100014.0
2020-01-13 09:31:18.215685606,100014.0
2020-01-13 09:31:18.328410267,100012.0
2020-01-13 09:31:18.625586202,100008.0
2020-01-13 09:31:18.911899898,100006.0
2020-01-13 09:31:19.013227481,100004.0
2020-01-13 09:31:19.228085676,100001.0
2020-01-13 09:31:19.345720611,100002.0
2020-01-13 09:31:19.481955200,100002.0
2020-01-13 09:31:19.495192732,100002.0
2020-01-13 09:31:19.614493885,100002.0
2020-01-13 09:31:19.756605867,100003.0
2020-01-13 09:31:19.777595759,100003.0
2020-01-13 09:31:19.913169161,100004.0
2020-01-13 09:31:20.085247736,100006.0
2020-01-13 09:31:20.504011650,100002.0
2020-01-13 09:31:20.568122485,100002.0
2020-01-13 09:31:20.664042372,100004.0
2020-01-13 09:31:20.969603287,100003.0
2020-01-13 09:31:21.631847771,100000.0
2020-01-13 09:31:21.646928619,100000.0
2020-01-13 09:31:21.789393387,100000.0
2020-01-13 09:31:21.837092481,99999.0
2020-01-13 09:31:21.997156700,99998.0
2020-01-13 09:31:22.008866986,99998.0
2020-01-13 09:31:22.208043286,100000.0
2020-01-13 09:31:22.232491354,100000.0
2020-01-13 09:31:22.272304685,100000.0
2020-01-13 09:31:22.565546271,100003.0
2020-01-13 09:31:22.842237867,100000.0
2020-01-13 09:31:23.062870807,99998.0
2020-01-13 09:31:23.399030548,99994.0
2020-01-13 09:31:23.524116927,99993.0
2020-01-13 09:31:23.709679660,99996.0
2020-01-13 09:31:23.933027291,99998.0
2020-01-13 09:31:23.934079024,99998.0
2020-01-13 09:31:24.088886104,99999.0
2020-01-13 09:31:24.115253120,99999.0
2020-01-13 09:31:24.115821639,99999.0
2020-01-13 09:31:24.191595208,100000.0
2020-01-13 09:31:24.381553718,100000.0
2020-01-13 09:31:24.594266375,100004.0
2020-01-13 09:31:24.647497113,100003.0
2020-01-13 09:31:24.923364907,100006.0
2020-01-13 09:31:24.931593643,100006.0
2020-01-13 09:31:24.950107323,100006.0
2020-01-13 09:31:24.974618858,100006.0
2020-01-13 09:31:25.051579315,100005.0
2020-01-13 09:31:25.139905127,100005.0
2020-01-13 09:31:25.419183336,100005.0
2020-01-13 09:31:25.481192995,100005.0
2020-01-13 09:31:25.527203632,100005.0
2020-01-13 09:31:25.640650526,100006.0
2020-01-13 09:31:25.832186866,100005.0
2020-01-13 09:31:26.263602463,100005.0
2020-01-13 09:31:26.523243770,100006.0
2020-01-13 09:31:26.746880009,100006.0
2020-01-13 09:31:26.799303777,100006.0
2020-01-13 09:31:26.857478768,100005.0
2020-01-13 09:31:26.897141351,100005.0
2020-01-13 09:31:27.057857898,100006.0
2020-01-13 09:31:27.476287446,100009.0
2020-01-13 09:31:27.579780049,100010.0
2020-01-13 09:31:27.710990912,100010.0
2020-01-13 09:31:28.090010762,100014.0
2020-01-13 09:31:28.401384056,100018.0
2020-01-13 09:31:28.488714412,100018.0
2020-01-13 09:31:28.687549299,100016.0
2020-01-13 09:31:28.801154343,100016.0
2020-01-13 09:31:28.976359144,100017.0
2020-01-13 09:31:29.473633166,100020.0
2020-01-13 09:31:29.621040668,100020.0
2020-01-13 09:31:29.635508284,100020.0
2020-01-13 09:31:29.849662136,100019.0
2020-01-13 09:31:29.932563807,100018.0
2020-01-13 09:31:30.063931684,100016.0
2020-01-13 09:31:30.268229054,100019.0
2020-01-13 09:31:30.284704815,100019.0
2020-01-13 09:31:30.366107794,100020.0
2020-01-13 09:31:31.054236628,100030.0
2020-01-13 09:31:31.237216541,100027.0
2020-01-13 09:31:31.750058592,100028.0
2020-01-13 09:31:31.857636615,100027.0
2020-01-13 09:31:32.189257384,100032.0
2020-01-13 09:31:32.298940718,100033.0
2020-01-13 09:31:32.322160876,100033.0
2020-01-13 09:31:32.389991586,100032.0
2020-01-13 09:31:32.489736537,100034.0
2020-01-13 09:31:32.801388681,100041.0
2020-01-13 09:31:32.813613288,100041.0
2020-01-13 09:31:33.102921304,100040.0
2020-01-13 09:31:33.269411905,100040.0
2020-01-13 09:31:33.361751989,100039.0
2020-01-13 09:31:33.470136317,100039.0
2020-01-13 09:31:33.482702332,100039.0
2020-01-13 09:31:33.697647122,100038.0
2020-01-13 09:31:33.935406659,100039.0
2020-01-13 09:31:33.957089876,100039.0
2020-01-13 09:31:34.153864236,100038.0
2020-01-13 09:31:34.319513153,100037.0
2020-01-13 09:31:34.376904929,100036.0
2020-01-13 09:31:34.840996000,100035.0
2020-01-13 09:31:34.890992814,100035.0
2020-01-13 09:31:35.166232249,100034.0
2020-01-13 09:31:35.256873009,100033.0
2020-01-13 09:31:35.301522173,100033.0
2020-01-13 09:31:35.875220385,100031.0
2020-01-13 09:31:36.329955091,100025.0
2020-01-13 09:31:36.739060683,100030.0
2020-01-13 09:31:36.851374522,100030.0
2020-01-13 09:31:36.954399949,100029.0
2020-01-13 09:31:37.023485399,100030.0
2020-01-13 09:31:37.098981395,100030.0
2020-01-13 09:31:37.371659289,100031.0
2020-01-13 09:31:38.047169135,100036.0
2020-01-13 09:31:38.190047028,100035.0
2020-01-13 09:31:38.275348526,100035.0
2020-01-13 09:31:38.381986089,100035.0
2020-01-13 09:31:38.386390809,100035.0
2020-01-13 09:31:38.458731853,100035.0
2020-01-13 09:31:38.667580425,100033.0
2020-01-13 09:31:38.791299318,100033.0
2020-01-13 09:31:39.141383136,100035.0
2020-01-13 09:31:39.231006798,100035.0
2020-01-13 09:31:39.386572425,100035.0
2020-01-13 09:31:39.439810811,100035.0
2020-01-13 09:31:39.548425829,100036.0
2020-01-13 09:31:39.619358098,100036.0
2020-01-13 09:31:39.741608191,100038.0
2020-01-13 09:31:39.975397816,100042.0
2020-01-13 09:31:40.297058253,100041.0
2020-01-13 09:31:40.320702333,100041.0
2020-01-13 09:31:40.372058496,100040.0
2020-01-13 09:31:40.681653090,100038.0
2020-01-13 09:31:40.851048050,100042.0
2020-01-13 09:31:40.954708639,100041.0
2020-01-13 09:31:40.961729667,100041.0
2020-01-13 09:31:41.067477685,100042.0
2020-01-13 09:31:41.074365915,100042.0
2020-01-13 09:31:41.182720304,100040.0
2020-01-13 09:31:41.186916127,100040.0
2020-01-13 09:31:41.226353987,100041.0
2020-01-13 09:31:41.522039318,100039.0
2020-01-13 09:31:41.946312434,100044.0
2020-01-13 09:31:42.082135818,100045.0
2020-01-13 09:31:42.253784688,100046.0
2020-01-13 09:31:42.320801430,100046.0
2020-01-13 09:31:42.401756055,100046.0
2020-01-13 09:31:42.622187135,100048.0
2020-01-13 09:31:42.888330184,100047.0
2020-01-13 09:31:42.930580803,100048.0
2020-01-13 09:31:42.935789385,100048.0
2020-01-13 09:31:43.039069409,100048.0
2020-01-13 09:31:43.340395558,100050.0
2020-01-13 09:31:43.378109261,100050.0
2020-01-13 09:31:43.431625176,100050.0
2020-01-13 09:31:43.466627176,100050.0
2020-01-13 09:31:43.568183166,100050.0
2020-01-13 09:31:43.794335470,100049.0
2020-01-13 09:31:43.880718846,100048.0
2020-01-13 09:31:44.018249753,100047.0
2020-01-13 09:31:44.486558513,100040.0
2020-01-13 09:31:44.543736903,100040.0
2020-01-13 09:31:44.576015097,100040.0
2020-01-13 09:31:44.829707765,100045.0
2020-01-13 09:31:44.910896624,100045.0
2020-01-13 09:31:45.313469719,100042.0
2020-01-13 09:31:45.421490150,100042.0
2020-01-13 09:31:45.802915703,100053.0
2020-01-13 09:31:45.915283446,100054.0
2020-01-13 09:31:45.989572036,100054.0
2020-01-13 09:31:46.120119255,100054.0
2020-01-13 09:31:46.602335388,100057.0
2020-01-13 09:31:46.757486049,100059.0
2020-01-13 09:31:46.944377867,100060.0
2020-01-13 09:31:47.064617231,100061.0
2020-01-13 09:31:47.117353157,100061.0
2020-01-13 09:31:47.395107738,100059.0
2020-01-13 09:31:47.452227106,100060.0
2020-01-13 09:31:47.814097177,100055.0
2020-01-13 09:31:48.185093335,100059.0
2020-01-13 09:31:48.209516944,100059.0
2020-01-13 09:31:48.317787971,100058.0
2020-01-13 09:31:48.354861468,100059.0
2020-01-13 09:31:48.661099593,100061.0
2020-01-13 09:31:48.909486970,100061.0
2020-01-13 09:31:48.960399733,100061.0
2020-01-13 09:31:49.014134964,100061.0
2020-01-13 09:31:49.470807945,100052.0
2020-01-13 09:31:49.510763009,100052.0
2020-01-13 09:31:49.548223337,100052.0
2020-01-13 09:31:49.583811153,100052.0
2020-01-13 09:31:49.671137111,100054.0
2020-01-13 09:31:49.755391732,100054.0
2020-01-13 09:31:49.766359271,100054.0
2020-01-13 09:31:49.890041880,100054.0
2020-01-13 09:31:49.941585920,100054.0
2020-01-13 09:31:49.963924010,100054.0
2020-01-13 09:31:49.982750825,100054.0
2020-01-13 09:31:50.153482045,100055.0
2020-01-13 09:31:50.162225254,100055.0
2020-01-13 09:31:50.262633078,100055.0
2020-01-13 09:31:50.308838004,100055.0
2020-01-13 09:31:50.418487390,100055.0
2020-01-13 09:31:50.834469780,100061.0
2020-01-13 09:31:50.850689382,100061.0
2020-01-13 09:31:51.085319718,100061.0
2020-01-13 09:31:51.632791355,100063.0
2020-01-13 09:31:52.360402373,100059.0
