time,price_dollars,side,qty
2020-01-13 09:30:00.029125842,998.05,BID,34
2020-01-13 09:30:00.029125842,998.12,BID,93
2020-01-13 09:30:00.029125842,998.13,BID,28
2020-01-13 09:30:00.029125842,998.14,BID,41
2020-01-13 09:30:00.029125842,998.16,BID,11
2020-01-13 09:30:00.029125842,998.28,BID,48
2020-01-13 09:30:00.029125842,998.31,BID,25
2020-01-13 09:30:00.029125842,998.4,BID,25
2020-01-13 09:30:00.029125842,998.5,BID,101
2020-01-13 09:30:00.029125842,998.59,BID,1377
2020-01-13 09:30:00.029125842,999.24,BID,40
2020-01-13 09:30:00.029125842,999.45,ASK,247
2020-01-13 09:30:00.029125842,999.8,ASK,8
2020-01-13 09:30:00.029125842,999.84,ASK,52
2020-01-13 09:30:00.029125842,1000.18,ASK,47
2020-01-13 09:30:00.029125842,1000.35,ASK,32
2020-01-13 09:30:00.029125842,1000.66,ASK,22
2020-01-13 09:30:00.029125842,1000.8,ASK,49
2020-01-13 09:30:00.030233499,997.24,BID,42
2020-01-13 09:30:00.030233499,997.25,BID,21
2020-01-13 09:30:00.030233499,997.31,BID,48
2020-01-13 09:30:00.030233499,997.37,BID,34
2020-01-13 09:30:00.030233499,997.44,BID,26
2020-01-13 09:30:00.030233499,997.48,BID,40
2020-01-13 09:30:00.030233499,997.6,BID,27
2020-01-13 09:30:00.030233499,997.72,BID,23
2020-01-13 09:30:00.030233499,997.75,BID,20
2020-01-13 09:30:00.030233499,997.78,BID,46
2020-01-13 09:30:00.030233499,997.86,BID,39
2020-01-13 09:30:00.030233499,997.87,BID,44
2020-01-13 09:30:00.030233499,997.89,BID,65
2020-01-13 09:30:00.030233499,997.91,BID,2177
2020-01-13 09:30:00.030233499,998.03,BID,34
2020-01-13 09:30:00.030233499,998.05,BID,34
2020-01-13 09:30:00.030233499,998.12,BID,93
2020-01-13 09:30:00.030233499,998.13,BID,28
2020-01-13 09:30:00.030233499,998.14,BID,41
2020-01-13 09:30:00.030233499,998.16,BID,11
2020-01-13 09:30:00.030233499,998.28,BID,48
2020-01-13 09:30:00.030233499,998.31,BID,25
2020-01-13 09:30:00.030233499,998.4,BID,25
2020-01-13 09:30:00.030233499,998.5,BID,101
2020-01-13 09:30:00.030233499,998.59,BID,1392
2020-01-13 09:30:00.030233499,999.23,BID,34
2020-01-13 09:30:00.030233499,999.4,BID,32
2020-01-13 09:30:00.030233499,999.8,BID,270
2020-01-13 09:30:00.030233499,999.84,ASK,52
2020-01-13 09:30:00.030233499,1000.18,ASK,47
2020-01-13 09:30:00.030233499,1000.35,ASK,32
2020-01-13 09:30:00.030233499,1000.66,ASK,22
2020-01-13 09:30:00.030233499,1000.8,ASK,49
2020-01-13 09:30:00.031473327,997.24,BID,42
2020-01-13 09:30:00.031473327,997.25,BID,21
2020-01-13 09:30:00.031473327,997.31,BID,48
2020-01-13 09:30:00.031473327,997.37,BID,34
2020-01-13 09:30:00.031473327,997.44,BID,26
2020-01-13 09:30:00.031473327,997.48,BID,40
2020-01-13 09:30:00.031473327,997.6,BID,27
2020-01-13 09:30:00.031473327,997.72,BID,23
2020-01-13 09:30:00.031473327,997.75,BID,20
2020-01-13 09:30:00.031473327,997.78,BID,46
2020-01-13 09:30:00.031473327,997.86,BID,39
2020-01-13 09:30:00.031473327,997.87,BID,44
2020-01-13 09:30:00.031473327,997.89,BID,65
2020-01-13 09:30:00.031473327,997.91,BID,2177
2020-01-13 09:30:00.031473327,998.03,BID,34
2020-01-13 09:30:00.031473327,998.05,BID,34
2020-01-13 09:30:00.031473327,998.12,BID,93
2020-01-13 09:30:00.031473327,998.13,BID,28
2020-01-13 09:30:00.031473327,998.14,BID,41
2020-01-13 09:30:00.031473327,998.16,BID,11
2020-01-13 09:30:00.031473327,998.28,BID,48
2020-01-13 09:30:00.031473327,998.31,BID,25
2020-01-13 09:30:00.031473327,998.4,BID,25
2020-01-13 09:30:00.031473327,998.5,BID,101
2020-01-13 09:30:00.031473327,998.59,BID,1066
2020-01-13 09:30:00.031473327,999.84,ASK,52
2020-01-13 09:30:00.031473327,1000.18,ASK,47
2020-01-13 09:30:00.031473327,1000.35,ASK,32
2020-01-13 09:30:00.031473327,1000.66,ASK,22
2020-01-13 09:30:00.031473327,1000.8,ASK,49
2020-01-13 09:30:00.032430622,997.24,BID,42
2020-01-13 09:30:00.032430622,997.25,BID,21
2020-01-13 09:30:00.032430622,997.31,BID,48
2020-01-13 09:30:00.032430622,997.37,BID,34
2020-01-13 09:30:00.032430622,997.44,BID,26
2020-01-13 09:30:00.032430622,997.48,BID,40
2020-01-13 09:30:00.032430622,997.6,BID,27
2020-01-13 09:30:00.032430622,997.72,BID,23
2020-01-13 09:30:00.032430622,997.75,BID,20
2020-01-13 09:30:00.032430622,997.78,BID,46
2020-01-13 09:30:00.032430622,997.86,BID,39
2020-01-13 09:30:00.032430622,997.87,BID,44
2020-01-13 09:30:00.032430622,997.89,BID,65
2020-01-13 09:30:00.032430622,997.91,BID,2177
2020-01-13 09:30:00.032430622,998.03,BID,34
2020-01-13 09:30:00.032430622,998.05,BID,34
2020-01-13 09:30:00.032430622,998.12,BID,93
2020-01-13 09:30:00.032430622,998.13,BID,28
2020-01-13 09:30:00.032430622,998.14,BID,87
2020-01-13 09:30:00.032430622,998.16,BID,11
2020-01-13 09:30:00.032430622,998.26,BID,42
2020-01-13 09:30:00.032430622,998.28,BID,48
2020-01-13 09:30:00.032430622,998.31,BID,25
2020-01-13 09:30:00.032430622,998.4,BID,25
2020-01-13 09:30:00.032430622,998.5,BID,101
2020-01-13 09:30:00.032430622,998.59,BID,952
2020-01-13 09:30:00.032430622,999.84,ASK,52
2020-01-13 09:30:00.032430622,1000.18,ASK,47
2020-01-13 09:30:00.032430622,1000.35,ASK,32
2020-01-13 09:30:00.032430622,1000.66,ASK,22
2020-01-13 09:30:00.032430622,1000.8,ASK,49
2020-01-13 09:30:00.033388505,997.24,BID,42
2020-01-13 09:30:00.033388505,997.25,BID,21
2020-01-13 09:30:00.033388505,997.31,BID,48
2020-01-13 09:30:00.033388505,997.37,BID,34
2020-01-13 09:30:00.033388505,997.44,BID,26
2020-01-13 09:30:00.033388505,997.48,BID,40
2020-01-13 09:30:00.033388505,997.6,BID,27
2020-01-13 09:30:00.033388505,997.72,BID,23
2020-01-13 09:30:00.033388505,997.75,BID,20
2020-01-13 09:30:00.033388505,997.78,BID,46
2020-01-13 09:30:00.033388505,997.86,BID,39
2020-01-13 09:30:00.033388505,997.87,BID,44
2020-01-13 09:30:00.033388505,997.89,BID,65
2020-01-13 09:30:00.033388505,997.91,BID,2177
2020-01-13 09:30:00.033388505,998.03,BID,34
2020-01-13 09:30:00.033388505,998.05,BID,34
2020-01-13 09:30:00.033388505,998.12,BID,93
2020-01-13 09:30:00.033388505,998.13,BID,28
2020-01-13 09:30:00.033388505,998.14,BID,87
2020-01-13 09:30:00.033388505,998.16,BID,11
2020-01-13 09:30:00.033388505,998.26,BID,42
2020-01-13 09:30:00.033388505,998.28,BID,48
2020-01-13 09:30:00.033388505,998.31,BID,25
2020-01-13 09:30:00.033388505,998.4,BID,25
2020-01-13 09:30:00.033388505,998.5,BID,101
2020-01-13 09:30:00.033388505,998.59,BID,621
2020-01-13 09:30:00.033388505,999.84,ASK,52
2020-01-13 09:30:00.033388505,1000.18,ASK,47
2020-01-13 09:30:00.033388505,1000.35,ASK,32
2020-01-13 09:30:00.033388505,1000.66,ASK,22
2020-01-13 09:30:00.033388505,1000.8,ASK,49
2020-01-13 09:30:00.034538169,997.24,BID,42
2020-01-13 09:30:00.034538169,997.25,BID,21
2020-01-13 09:30:00.034538169,997.31,BID,48
2020-01-13 09:30:00.034538169,997.37,BID,34
2020-01-13 09:30:00.034538169,997.44,BID,26
2020-01-13 09:30:00.034538169,997.48,BID,40
2020-01-13 09:30:00.034538169,997.6,BID,27
2020-01-13 09:30:00.034538169,997.72,BID,23
2020-01-13 09:30:00.034538169,997.75,BID,20
2020-01-13 09:30:00.034538169,997.78,BID,46
2020-01-13 09:30:00.034538169,997.86,BID,39
2020-01-13 09:30:00.034538169,997.87,BID,44
2020-01-13 09:30:00.034538169,997.89,BID,65
2020-01-13 09:30:00.034538169,997.91,BID,2177
2020-01-13 09:30:00.034538169,998.03,BID,34
2020-01-13 09:30:00.034538169,998.05,BID,34
2020-01-13 09:30:00.034538169,998.12,BID,93
2020-01-13 09:30:00.034538169,998.13,BID,28
2020-01-13 09:30:00.034538169,998.14,BID,87
2020-01-13 09:30:00.034538169,998.16,BID,11
2020-01-13 09:30:00.034538169,998.26,BID,42
2020-01-13 09:30:00.034538169,998.28,BID,48
2020-01-13 09:30:00.034538169,998.31,BID,25
2020-01-13 09:30:00.034538169,998.4,BID,25
2020-01-13 09:30:00.034538169,998.44,BID,25
2020-01-13 09:30:00.034538169,998.47,BID,27
2020-01-13 09:30:00.034538169,998.5,BID,101
2020-01-13 09:30:00.034538169,998.59,BID,823
2020-01-13 09:30:00.034538169,999.84,ASK,52
2020-01-13 09:30:00.034538169,1000.18,ASK,47
2020-01-13 09:30:00.034538169,1000.35,ASK,32
2020-01-13 09:30:00.034538169,1000.66,ASK,22
2020-01-13 09:30:00.034538169,1000.8,ASK,49
2020-01-13 09:30:00.035514744,997.24,BID,42
2020-01-13 09:30:00.035514744,997.25,BID,21
2020-01-13 09:30:00.035514744,997.31,BID,48
2020-01-13 09:30:00.035514744,997.37,BID,34
2020-01-13 09:30:00.035514744,997.44,BID,26
2020-01-13 09:30:00.035514744,997.48,BID,40
2020-01-13 09:30:00.035514744,997.6,BID,27
2020-01-13 09:30:00.035514744,997.72,BID,23
2020-01-13 09:30:00.035514744,997.75,BID,20
2020-01-13 09:30:00.035514744,997.78,BID,46
2020-01-13 09:30:00.035514744,997.86,BID,39
2020-01-13 09:30:00.035514744,997.87,BID,44
2020-01-13 09:30:00.035514744,997.89,BID,65
2020-01-13 09:30:00.035514744,997.91,BID,2177
2020-01-13 09:30:00.035514744,998.03,BID,34
2020-01-13 09:30:00.035514744,998.05,BID,34
2020-01-13 09:30:00.035514744,998.12,BID,93
2020-01-13 09:30:00.035514744,998.13,BID,56
2020-01-13 09:30:00.035514744,998.14,BID,87
2020-01-13 09:30:00.035514744,998.16,BID,11
2020-01-13 09:30:00.035514744,998.26,BID,42
2020-01-13 09:30:00.035514744,998.28,BID,48
2020-01-13 09:30:00.035514744,998.31,BID,25
2020-01-13 09:30:00.035514744,998.36,BID,41
2020-01-13 09:30:00.035514744,998.4,BID,25
2020-01-13 09:30:00.035514744,998.44,BID,25
2020-01-13 09:30:00.035514744,998.47,BID,27
2020-01-13 09:30:00.035514744,998.5,BID,101
2020-01-13 09:30:00.035514744,998.59,BID,919
2020-01-13 09:30:00.035514744,999.84,ASK,52
2020-01-13 09:30:00.035514744,1000.18,ASK,47
2020-01-13 09:30:00.035514744,1000.35,ASK,32
2020-01-13 09:30:00.035514744,1000.66,ASK,22
2020-01-13 09:30:00.035514744,1000.8,ASK,49
2020-01-13 09:30:00.036498741,997.24,BID,42
2020-01-13 09:30:00.036498741,997.25,BID,21
2020-01-13 09:30:00.036498741,997.31,BID,48
2020-01-13 09:30:00.036498741,997.37,BID,34
2020-01-13 09:30:00.036498741,997.44,BID,26
2020-01-13 09:30:00.036498741,997.48,BID,40
2020-01-13 09:30:00.036498741,997.6,BID,27
2020-01-13 09:30:00.036498741,997.72,BID,23
2020-01-13 09:30:00.036498741,997.75,BID,20
2020-01-13 09:30:00.036498741,997.78,BID,46
2020-01-13 09:30:00.036498741,997.86,BID,39
2020-01-13 09:30:00.036498741,997.87,BID,44
2020-01-13 09:30:00.036498741,997.89,BID,65
2020-01-13 09:30:00.036498741,997.91,BID,2177
2020-01-13 09:30:00.036498741,998.03,BID,34
2020-01-13 09:30:00.036498741,998.05,BID,34
2020-01-13 09:30:00.036498741,998.12,BID,93
2020-01-13 09:30:00.036498741,998.13,BID,56
2020-01-13 09:30:00.036498741,998.14,BID,87
2020-01-13 09:30:00.036498741,998.16,BID,11
2020-01-13 09:30:00.036498741,998.26,BID,42
2020-01-13 09:30:00.036498741,998.28,BID,48
2020-01-13 09:30:00.036498741,998.31,BID,25
2020-01-13 09:30:00.036498741,998.36,BID,41
2020-01-13 09:30:00.036498741,998.4,BID,25
2020-01-13 09:30:00.036498741,998.42,BID,34
2020-01-13 09:30:00.036498741,998.44,BID,25
2020-01-13 09:30:00.036498741,998.47,BID,27
2020-01-13 09:30:00.036498741,998.5,BID,101
2020-01-13 09:30:00.036498741,998.59,BID,1422
2020-01-13 09:30:00.036498741,999.8,BID,182
2020-01-13 09:30:00.036498741,999.84,ASK,52
2020-01-13 09:30:00.036498741,1000.18,ASK,47
2020-01-13 09:30:00.036498741,1000.35,ASK,32
2020-01-13 09:30:00.036498741,1000.66,ASK,22
2020-01-13 09:30:00.036498741,1000.8,ASK,49
2020-01-13 09:30:00.037586738,997.24,BID,42
2020-01-13 09:30:00.037586738,997.25,BID,21
2020-01-13 09:30:00.037586738,997.31,BID,48
2020-01-13 09:30:00.037586738,997.37,BID,34
2020-01-13 09:30:00.037586738,997.44,BID,26
2020-01-13 09:30:00.037586738,997.48,BID,40
2020-01-13 09:30:00.037586738,997.6,BID,27
2020-01-13 09:30:00.037586738,997.72,BID,23
2020-01-13 09:30:00.037586738,997.75,BID,20
2020-01-13 09:30:00.037586738,997.78,BID,46
2020-01-13 09:30:00.037586738,997.86,BID,39
2020-01-13 09:30:00.037586738,997.87,BID,44
2020-01-13 09:30:00.037586738,997.89,BID,65
2020-01-13 09:30:00.037586738,997.91,BID,2177
2020-01-13 09:30:00.037586738,998.03,BID,34
2020-01-13 09:30:00.037586738,998.05,BID,34
2020-01-13 09:30:00.037586738,998.12,BID,93
2020-01-13 09:30:00.037586738,998.13,BID,56
2020-01-13 09:30:00.037586738,998.14,BID,87
2020-01-13 09:30:00.037586738,998.16,BID,11
2020-01-13 09:30:00.037586738,998.26,BID,42
2020-01-13 09:30:00.037586738,998.28,BID,48
2020-01-13 09:30:00.037586738,998.31,BID,25
2020-01-13 09:30:00.037586738,998.36,BID,41
2020-01-13 09:30:00.037586738,998.4,BID,25
2020-01-13 09:30:00.037586738,998.42,BID,34
2020-01-13 09:30:00.037586738,998.44,BID,25
2020-01-13 09:30:00.037586738,998.47,BID,27
2020-01-13 09:30:00.037586738,998.5,BID,101
2020-01-13 09:30:00.037586738,998.59,BID,1191
2020-01-13 09:30:00.037586738,999.45,ASK,702
2020-01-13 09:30:00.037586738,999.84,ASK,52
2020-01-13 09:30:00.037586738,1000.18,ASK,47
2020-01-13 09:30:00.037586738,1000.35,ASK,32
2020-01-13 09:30:00.037586738,1000.66,ASK,22
2020-01-13 09:30:00.037586738,1000.8,ASK,49
2020-01-13 09:30:02.700308998,997.31,BID,48
2020-01-13 09:30:02.700308998,997.44,BID,26
2020-01-13 09:30:02.700308998,997.6,BID,27
2020-01-13 09:30:02.700308998,997.72,BID,23
2020-01-13 09:30:02.700308998,997.75,BID,20
2020-01-13 09:30:02.700308998,997.78,BID,46
2020-01-13 09:30:02.700308998,997.86,BID,39
2020-01-13 09:30:02.700308998,997.87,BID,44
2020-01-13 09:30:02.700308998,997.89,BID,28
2020-01-13 09:30:02.700308998,997.91,BID,2177
2020-01-13 09:30:02.700308998,998.03,BID,34
2020-01-13 09:30:02.700308998,998.05,BID,34
2020-01-13 09:30:02.700308998,998.12,BID,48
2020-01-13 09:30:02.700308998,998.13,BID,28
2020-01-13 09:30:02.700308998,998.14,BID,87
2020-01-13 09:30:02.700308998,998.16,BID,11
2020-01-13 09:30:02.700308998,998.24,BID,21
2020-01-13 09:30:02.700308998,998.26,BID,42
2020-01-13 09:30:02.700308998,998.28,BID,48
2020-01-13 09:30:02.700308998,998.35,BID,33
2020-01-13 09:30:02.700308998,998.36,BID,41
2020-01-13 09:30:02.700308998,998.4,BID,25
2020-01-13 09:30:02.700308998,998.42,BID,34
2020-01-13 09:30:02.700308998,998.44,BID,25
2020-01-13 09:30:02.700308998,998.47,BID,27
2020-01-13 09:30:02.700308998,998.5,BID,101
2020-01-13 09:30:02.700308998,998.59,BID,1191
2020-01-13 09:30:02.700308998,998.8,BID,44
2020-01-13 09:30:02.700308998,999.08,BID,33
2020-01-13 09:30:02.700308998,999.18,BID,37
2020-01-13 09:30:02.700308998,999.31,BID,6
2020-01-13 09:30:02.700308998,999.37,BID,2
2020-01-13 09:30:02.700308998,999.38,BID,59
2020-01-13 09:30:02.700308998,999.39,BID,45
2020-01-13 09:30:02.700308998,999.41,BID,25
2020-01-13 09:30:02.700308998,999.44,ASK,32
2020-01-13 09:30:02.700308998,999.45,ASK,408
2020-01-13 09:30:02.700308998,999.46,ASK,32
2020-01-13 09:30:02.700308998,999.5,ASK,39
2020-01-13 09:30:02.700308998,999.6,ASK,29
2020-01-13 09:30:02.700308998,999.78,ASK,24
2020-01-13 09:30:02.700308998,999.84,ASK,31
2020-01-13 09:30:02.700308998,1000.18,ASK,47
2020-01-13 09:30:02.700308998,1000.35,ASK,32
2020-01-13 09:30:02.700308998,1000.66,ASK,22
2020-01-13 09:30:02.700308998,1000.8,ASK,49
2020-01-13 09:30:20.849771961,997.6,BID,27
2020-01-13 09:30:20.849771961,997.72,BID,100000
2020-01-13 09:30:20.849771961,997.91,BID,2135
2020-01-13 09:30:20.849771961,997.92,BID,78
2020-01-13 09:30:20.849771961,998.03,BID,34
2020-01-13 09:30:20.849771961,998.12,BID,101
2020-01-13 09:30:20.849771961,998.14,BID,46
2020-01-13 09:30:20.849771961,998.16,BID,11
2020-01-13 09:30:20.849771961,998.28,BID,48
2020-01-13 09:30:20.849771961,998.32,BID,78
2020-01-13 09:30:20.849771961,998.4,BID,25
2020-01-13 09:30:20.849771961,998.47,BID,27
2020-01-13 09:30:20.849771961,998.52,BID,78
2020-01-13 09:30:20.849771961,998.59,BID,1191
2020-01-13 09:30:20.849771961,998.72,BID,78
2020-01-13 09:30:20.849771961,998.92,BID,78
2020-01-13 09:30:20.849771961,999.12,BID,78
2020-01-13 09:30:20.849771961,999.31,BID,6
2020-01-13 09:30:20.849771961,999.32,BID,78
2020-01-13 09:30:20.849771961,999.38,BID,42
2020-01-13 09:30:20.849771961,999.39,BID,45
2020-01-13 09:30:20.849771961,999.41,BID,28
2020-01-13 09:30:20.849771961,999.44,BID,44
2020-01-13 09:30:20.849771961,999.45,BID,7
2020-01-13 09:30:20.849771961,999.46,BID,15
2020-01-13 09:30:20.849771961,999.48,BID,89
2020-01-13 09:30:20.849771961,999.49,BID,26
2020-01-13 09:30:20.849771961,999.52,BID,78
2020-01-13 09:30:20.849771961,999.53,BID,104
2020-01-13 09:30:20.849771961,999.54,BID,351
2020-01-13 09:30:20.849771961,999.55,BID,41
2020-01-13 09:30:20.849771961,999.56,BID,111
2020-01-13 09:30:20.849771961,999.57,ASK,29
2020-01-13 09:30:20.849771961,999.77,ASK,78
2020-01-13 09:30:20.849771961,999.97,ASK,78
2020-01-13 09:30:20.849771961,1000.17,ASK,78
2020-01-13 09:30:20.849771961,1000.35,ASK,32
2020-01-13 09:30:20.849771961,1000.37,ASK,78
2020-01-13 09:30:20.849771961,1000.57,ASK,78
2020-01-13 09:30:20.849771961,1000.77,ASK,78
2020-01-13 09:30:20.849771961,1000.8,ASK,49
2020-01-13 09:30:20.849771961,1000.97,ASK,78
2020-01-13 09:30:20.849771961,1001.17,ASK,78
2020-01-13 09:30:20.849771961,1001.37,ASK,100000
2020-01-13 09:30:42.991463919,997.6,BID,27
2020-01-13 09:30:42.991463919,997.91,BID,2135
2020-01-13 09:30:42.991463919,998.28,BID,48
2020-01-13 09:30:42.991463919,998.4,BID,25
2020-01-13 09:30:42.991463919,998.59,BID,1191
2020-01-13 09:30:42.991463919,998.88,BID,100000
2020-01-13 09:30:42.991463919,999.01,BID,70
2020-01-13 09:30:42.991463919,999.14,BID,70
2020-01-13 09:30:42.991463919,999.27,BID,70
2020-01-13 09:30:42.991463919,999.31,BID,6
2020-01-13 09:30:42.991463919,999.38,BID,42
2020-01-13 09:30:42.991463919,999.4,BID,70
2020-01-13 09:30:42.991463919,999.44,BID,24
2020-01-13 09:30:42.991463919,999.48,BID,68
2020-01-13 09:30:42.991463919,999.53,BID,70
2020-01-13 09:30:42.991463919,999.54,BID,102
2020-01-13 09:30:42.991463919,999.56,BID,37
2020-01-13 09:30:42.991463919,999.66,BID,70
2020-01-13 09:30:42.991463919,999.75,BID,25
2020-01-13 09:30:42.991463919,999.76,BID,37
2020-01-13 09:30:42.991463919,999.79,BID,70
2020-01-13 09:30:42.991463919,999.8,BID,48
2020-01-13 09:30:42.991463919,999.81,BID,21
2020-01-13 09:30:42.991463919,999.82,BID,45
2020-01-13 09:30:42.991463919,999.83,BID,20
2020-01-13 09:30:42.991463919,999.84,BID,19
2020-01-13 09:30:42.991463919,999.92,BID,70
2020-01-13 09:30:42.991463919,1000.01,BID,103
2020-01-13 09:30:42.991463919,1000.02,BID,100
2020-01-13 09:30:42.991463919,1000.03,BID,28
2020-01-13 09:30:42.991463919,1000.04,BID,73
2020-01-13 09:30:42.991463919,1000.05,BID,24
2020-01-13 09:30:42.991463919,1000.06,ASK,6
2020-01-13 09:30:42.991463919,1000.07,ASK,126
2020-01-13 09:30:42.991463919,1000.08,ASK,127
2020-01-13 09:30:42.991463919,1000.09,ASK,22
2020-01-13 09:30:42.991463919,1000.1,ASK,29
2020-01-13 09:30:42.991463919,1000.11,ASK,111
2020-01-13 09:30:42.991463919,1000.21,ASK,70
2020-01-13 09:30:42.991463919,1000.34,ASK,70
2020-01-13 09:30:42.991463919,1000.47,ASK,70
2020-01-13 09:30:42.991463919,1000.6,ASK,70
2020-01-13 09:30:42.991463919,1000.73,ASK,70
2020-01-13 09:30:42.991463919,1000.86,ASK,70
2020-01-13 09:30:42.991463919,1000.99,ASK,70
2020-01-13 09:30:42.991463919,1001.12,ASK,70
2020-01-13 09:30:42.991463919,1001.25,ASK,100000
2020-01-13 09:31:03.130372531,997.91,BID,2135
2020-01-13 09:31:03.130372531,998.4,BID,25
2020-01-13 09:31:03.130372531,998.59,BID,1191
2020-01-13 09:31:03.130372531,999.31,BID,6
2020-01-13 09:31:03.130372531,999.48,BID,34
2020-01-13 09:31:03.130372531,999.54,BID,32
2020-01-13 09:31:03.130372531,999.56,BID,37
2020-01-13 09:31:03.130372531,999.57,BID,100000
2020-01-13 09:31:03.130372531,999.63,BID,88
2020-01-13 09:31:03.130372531,999.69,BID,88
2020-01-13 09:31:03.130372531,999.75,BID,88
2020-01-13 09:31:03.130372531,999.81,BID,88
2020-01-13 09:31:03.130372531,999.83,BID,20
2020-01-13 09:31:03.130372531,999.84,BID,19
2020-01-13 09:31:03.130372531,999.87,BID,88
2020-01-13 09:31:03.130372531,999.93,BID,88
2020-01-13 09:31:03.130372531,999.99,BID,88
2020-01-13 09:31:03.130372531,1000.02,BID,32
2020-01-13 09:31:03.130372531,1000.03,BID,28
2020-01-13 09:31:03.130372531,1000.05,BID,88
2020-01-13 09:31:03.130372531,1000.07,BID,99
2020-01-13 09:31:03.130372531,1000.08,BID,31
2020-01-13 09:31:03.130372531,1000.09,BID,59
2020-01-13 09:31:03.130372531,1000.1,BID,71
2020-01-13 09:31:03.130372531,1000.11,BID,272
2020-01-13 09:31:03.130372531,1000.12,BID,5
2020-01-13 09:31:03.130372531,1000.13,ASK,43
2020-01-13 09:31:03.130372531,1000.14,ASK,36
2020-01-13 09:31:03.130372531,1000.15,ASK,76
2020-01-13 09:31:03.130372531,1000.18,ASK,88
2020-01-13 09:31:03.130372531,1000.24,ASK,88
2020-01-13 09:31:03.130372531,1000.3,ASK,88
2020-01-13 09:31:03.130372531,1000.36,ASK,88
2020-01-13 09:31:03.130372531,1000.42,ASK,88
2020-01-13 09:31:03.130372531,1000.48,ASK,88
2020-01-13 09:31:03.130372531,1000.54,ASK,88
2020-01-13 09:31:03.130372531,1000.6,ASK,88
2020-01-13 09:31:03.130372531,1000.66,ASK,100000
2020-01-13 09:31:22.001448267,997.91,BID,2135
2020-01-13 09:31:22.001448267,998.4,BID,25
2020-01-13 09:31:22.001448267,998.59,BID,1191
2020-01-13 09:31:22.001448267,999.31,BID,6
2020-01-13 09:31:22.001448267,999.56,BID,37
2020-01-13 09:31:22.001448267,999.7,BID,100000
2020-01-13 09:31:22.001448267,999.75,BID,120
2020-01-13 09:31:22.001448267,999.8,BID,120
2020-01-13 09:31:22.001448267,999.83,BID,20
2020-01-13 09:31:22.001448267,999.84,BID,19
2020-01-13 09:31:22.001448267,999.85,BID,120
2020-01-13 09:31:22.001448267,999.9,BID,120
2020-01-13 09:31:22.001448267,999.95,BID,120
2020-01-13 09:31:22.001448267,1000.0,BID,120
2020-01-13 09:31:22.001448267,1000.05,BID,120
2020-01-13 09:31:22.001448267,1000.07,BID,99
2020-01-13 09:31:22.001448267,1000.08,BID,31
2020-01-13 09:31:22.001448267,1000.1,BID,158
2020-01-13 09:31:22.001448267,1000.12,BID,89
2020-01-13 09:31:22.001448267,1000.13,BID,50
2020-01-13 09:31:22.001448267,1000.14,BID,54
2020-01-13 09:31:22.001448267,1000.15,BID,159
2020-01-13 09:31:22.001448267,1000.16,ASK,185
2020-01-13 09:31:22.001448267,1000.17,ASK,22
2020-01-13 09:31:22.001448267,1000.21,ASK,120
2020-01-13 09:31:22.001448267,1000.26,ASK,120
2020-01-13 09:31:22.001448267,1000.31,ASK,120
2020-01-13 09:31:22.001448267,1000.36,ASK,120
2020-01-13 09:31:22.001448267,1000.41,ASK,120
2020-01-13 09:31:22.001448267,1000.46,ASK,120
2020-01-13 09:31:22.001448267,1000.51,ASK,120
2020-01-13 09:31:22.001448267,1000.56,ASK,120
2020-01-13 09:31:22.001448267,1000.61,ASK,100000
2020-01-13 09:31:42.623216282,997.91,BID,2135
2020-01-13 09:31:42.623216282,998.59,BID,1191
2020-01-13 09:31:42.623216282,999.31,BID,6
2020-01-13 09:31:42.623216282,999.69,BID,100000
2020-01-13 09:31:42.623216282,999.74,BID,80
2020-01-13 09:31:42.623216282,999.79,BID,80
2020-01-13 09:31:42.623216282,999.84,BID,99
2020-01-13 09:31:42.623216282,999.89,BID,80
2020-01-13 09:31:42.623216282,999.94,BID,80
2020-01-13 09:31:42.623216282,999.99,BID,80
2020-01-13 09:31:42.623216282,1000.04,BID,80
2020-01-13 09:31:42.623216282,1000.09,BID,80
2020-01-13 09:31:42.623216282,1000.1,BID,38
2020-01-13 09:31:42.623216282,1000.11,BID,48
2020-01-13 09:31:42.623216282,1000.12,BID,132
2020-01-13 09:31:42.623216282,1000.13,BID,107
2020-01-13 09:31:42.623216282,1000.14,BID,59
2020-01-13 09:31:42.623216282,1000.15,ASK,14
2020-01-13 09:31:42.623216282,1000.16,ASK,102
2020-01-13 09:31:42.623216282,1000.17,ASK,22
2020-01-13 09:31:42.623216282,1000.2,ASK,80
2020-01-13 09:31:42.623216282,1000.25,ASK,80
2020-01-13 09:31:42.623216282,1000.3,ASK,80
2020-01-13 09:31:42.623216282,1000.35,ASK,80
2020-01-13 09:31:42.623216282,1000.4,ASK,80
2020-01-13 09:31:42.623216282,1000.45,ASK,80
2020-01-13 09:31:42.623216282,1000.5,ASK,80
2020-01-13 09:31:42.623216282,1000.55,ASK,80
2020-01-13 09:31:42.623216282,1000.6,ASK,100000
2020-01-13 09:32:01.050907711,997.91,BID,2135
2020-01-13 09:32:01.050907711,998.59,BID,1191
2020-01-13 09:32:01.050907711,999.31,BID,6
2020-01-13 09:32:01.050907711,999.69,BID,100000
2020-01-13 09:32:01.050907711,999.76,BID,72
2020-01-13 09:32:01.050907711,999.83,BID,72
2020-01-13 09:32:01.050907711,999.84,BID,19
