EventTime,agent_id,time_placed,symbol,quantity,is_buy_order,order_id,fill_price,tag,limit_price
2020-01-13 09:30:00.002724212,4454,2020-01-13T09:30:00.001816128,ABM,32,0,210,99859,,99791
2020-01-13 09:30:00.002724212,4245,2020-01-13T09:30:00.001793763,ABM,32,1,204,99859,,99859
2020-01-13 09:30:00.002724212,4454,2020-01-13T09:30:00.001816128,ABM,16,0,210,99859,,99791
2020-01-13 09:30:00.002724212,4108,2020-01-13T09:30:00.001795062,ABM,16,1,205,99859,,99859
2020-01-13 09:30:00.002726512,1068,2020-01-13T09:30:00.001817686,ABM,30,0,211,99859,,99791
2020-01-13 09:30:00.002726512,4108,2020-01-13T09:30:00.001795062,ABM,30,1,205,99859,,99859
2020-01-13 09:30:00.002726512,1068,2020-01-13T09:30:00.001817686,ABM,3,0,211,99859,,99791
2020-01-13 09:30:00.002726512,3909,2020-01-13T09:30:00.001797951,ABM,3,1,206,99859,,99859
2020-01-13 09:30:00.002731145,4438,2020-01-13T09:30:00.001820763,ABM,21,0,212,99859,,99791
2020-01-13 09:30:00.002731145,3909,2020-01-13T09:30:00.001797951,ABM,21,1,206,99859,,99859
2020-01-13 09:30:00.002765228,529,2020-01-13T09:30:00.001843495,ABM,22,0,217,99859,,99791
2020-01-13 09:30:00.002765228,3909,2020-01-13T09:30:00.001797951,ABM,22,1,206,99859,,99859
2020-01-13 09:30:00.002765228,529,2020-01-13T09:30:00.001843495,ABM,25,0,217,99859,,99791
2020-01-13 09:30:00.002765228,4121,2020-01-13T09:30:00.001811110,ABM,25,1,208,99859,,99859
2020-01-13 09:30:00.002765228,529,2020-01-13T09:30:00.001843495,ABM,1,0,217,99859,,99791
2020-01-13 09:30:00.002765228,4158,2020-01-13T09:30:00.001815830,ABM,1,1,209,99859,,99859
2020-01-13 09:30:00.002773256,4372,2020-01-13T09:30:00.001848850,ABM,21,0,219,99859,,99791
2020-01-13 09:30:00.002773256,4158,2020-01-13T09:30:00.001815830,ABM,21,1,209,99859,,99859
2020-01-13 09:30:00.002773256,4372,2020-01-13T09:30:00.001848850,ABM,20,0,219,99859,,99791
2020-01-13 09:30:00.002773256,3545,2020-01-13T09:30:00.001831409,ABM,20,1,213,99859,,99859
2020-01-13 09:30:00.002773853,719,2020-01-13T09:30:00.001849219,ABM,24,0,220,99859,,99791
2020-01-13 09:30:00.002773853,3545,2020-01-13T09:30:00.001831409,ABM,24,1,213,99859,,99859
2020-01-13 09:30:00.002773853,719,2020-01-13T09:30:00.001849219,ABM,20,0,220,99859,,99791
2020-01-13 09:30:00.002773853,5,2020-01-13T09:30:00.001834558,ABM,20,1,214,99859,,99859
2020-01-13 09:30:00.002822690,421,2020-01-13T09:30:00.001881793,ABM,5,0,223,99859,,99791
2020-01-13 09:30:00.002822690,5,2020-01-13T09:30:00.001834558,ABM,5,1,214,99859,,99859
2020-01-13 09:30:00.002822690,421,2020-01-13T09:30:00.001881793,ABM,20,0,223,99859,,99791
2020-01-13 09:30:00.002822690,3615,2020-01-13T09:30:00.001839164,ABM,20,1,215,99859,,99859
2020-01-13 09:30:00.002829839,1739,2020-01-13T09:30:00.001886556,ABM,19,0,224,99859,,99791
2020-01-13 09:30:00.002829839,3615,2020-01-13T09:30:00.001839164,ABM,19,1,215,99859,,99859
2020-01-13 09:30:00.002829839,1739,2020-01-13T09:30:00.001886556,ABM,25,0,224,99859,,99791
2020-01-13 09:30:00.002829839,2454,2020-01-13T09:30:00.001842490,ABM,25,1,216,99859,,99859
2020-01-13 09:30:00.002829839,1739,2020-01-13T09:30:00.001886556,ABM,3,0,224,99859,,99791
2020-01-13 09:30:00.002829839,1238,2020-01-13T09:30:00.001844546,ABM,3,1,218,99859,,99859
2020-01-13 09:30:00.002830702,3984,2020-01-13T09:30:00.001887131,ABM,22,0,225,99859,,99791
2020-01-13 09:30:00.002830702,1238,2020-01-13T09:30:00.001844546,ABM,22,1,218,99859,,99859
2020-01-13 09:30:00.002838045,409,2020-01-13T09:30:00.001892027,ABM,27,0,226,99859,,99791
2020-01-13 09:30:00.002838045,2090,2020-01-13T09:30:00.001859761,ABM,27,1,221,99859,,99859
2020-01-13 09:30:00.002838045,409,2020-01-13T09:30:00.001892027,ABM,18,0,226,99859,,99791
2020-01-13 09:30:00.002838045,878,2020-01-13T09:30:00.001872648,ABM,18,1,222,99859,,99859
2020-01-13 09:30:00.002874952,3838,2020-01-13T09:30:00.001916643,ABM,6,0,231,99859,,99791
2020-01-13 09:30:00.002874952,878,2020-01-13T09:30:00.001872648,ABM,6,1,222,99859,,99859
2020-01-13 09:30:00.002874952,3838,2020-01-13T09:30:00.001916643,ABM,37,0,231,99859,,99791
2020-01-13 09:30:00.002874952,4584,2020-01-13T09:30:00.001895289,ABM,37,1,227,99859,,99859
2020-01-13 09:30:00.002874952,3838,2020-01-13T09:30:00.001916643,ABM,1,0,231,99859,,99791
2020-01-13 09:30:00.002874952,4317,2020-01-13T09:30:00.001897861,ABM,1,1,228,99859,,99859
2020-01-13 09:30:00.002901632,2859,2020-01-13T09:30:00.001934405,ABM,29,0,235,99859,,99791
2020-01-13 09:30:00.002901632,4317,2020-01-13T09:30:00.001897861,ABM,29,1,228,99859,,99859
2020-01-13 09:30:00.002901632,2859,2020-01-13T09:30:00.001934405,ABM,18,0,235,99859,,99791
2020-01-13 09:30:00.002901632,2546,2020-01-13T09:30:00.001910156,ABM,18,1,229,99859,,99859
2020-01-13 09:30:00.002929083,1404,2020-01-13T09:30:00.001952711,ABM,15,0,237,99859,,99791
2020-01-13 09:30:00.002929083,2546,2020-01-13T09:30:00.001910156,ABM,15,1,229,99859,,99859
2020-01-13 09:30:00.002929083,1404,2020-01-13T09:30:00.001952711,ABM,14,0,237,99859,,99791
2020-01-13 09:30:00.002929083,2713,2020-01-13T09:30:00.001910522,ABM,14,1,230,99859,,99859
2020-01-13 09:30:00.002938070,4732,2020-01-13T09:30:00.001958703,ABM,8,0,239,99859,,99791
2020-01-13 09:30:00.002938070,2713,2020-01-13T09:30:00.001910522,ABM,8,1,230,99859,,99859
2020-01-13 09:30:00.002938070,4732,2020-01-13T09:30:00.001958703,ABM,13,0,239,99859,,99791
2020-01-13 09:30:00.002938070,3134,2020-01-13T09:30:00.001920249,ABM,13,1,232,99859,,99859
2020-01-13 09:30:00.002989740,606,2020-01-13T09:30:00.001993161,ABM,35,0,241,99859,,99791
2020-01-13 09:30:00.002989740,3134,2020-01-13T09:30:00.001920249,ABM,35,1,232,99859,,99859
2020-01-13 09:30:00.002997095,554,2020-01-13T09:30:00.001998073,ABM,1,0,242,99859,,99791
2020-01-13 09:30:00.002997095,3134,2020-01-13T09:30:00.001920249,ABM,1,1,232,99859,,99859
2020-01-13 09:30:00.002997095,554,2020-01-13T09:30:00.001998073,ABM,23,0,242,99859,,99791
2020-01-13 09:30:00.002997095,4315,2020-01-13T09:30:00.001924892,ABM,23,1,233,99859,,99859
2020-01-13 09:30:00.002997095,554,2020-01-13T09:30:00.001998073,ABM,17,0,242,99859,,99791
2020-01-13 09:30:00.002997095,949,2020-01-13T09:30:00.001926399,ABM,17,1,234,99859,,99859
2020-01-13 09:30:00.002998315,1618,2020-01-13T09:30:00.001998889,ABM,19,0,243,99859,,99791
2020-01-13 09:30:00.002998315,949,2020-01-13T09:30:00.001926399,ABM,19,1,234,99859,,99859
2020-01-13 09:30:00.002998315,1618,2020-01-13T09:30:00.001998889,ABM,10,0,243,99859,,99791
2020-01-13 09:30:00.002998315,4912,2020-01-13T09:30:00.001945635,ABM,10,1,236,99859,,99859
2020-01-13 09:30:00.003000332,2108,2020-01-13T09:30:00.002000237,ABM,13,0,244,99859,,99791
2020-01-13 09:30:00.003000332,4912,2020-01-13T09:30:00.001945635,ABM,13,1,236,99859,,99859
2020-01-13 09:30:00.003000332,2108,2020-01-13T09:30:00.002000237,ABM,30,0,244,99859,,99791
2020-01-13 09:30:00.003000332,3753,2020-01-13T09:30:00.001954598,ABM,30,1,238,99859,,99859
2020-01-13 09:30:00.003022450,575,2020-01-13T09:30:00.002014976,ABM,4,0,248,99859,,99791
2020-01-13 09:30:00.003022450,3753,2020-01-13T09:30:00.001954598,ABM,4,1,238,99859,,99859
2020-01-13 09:30:00.003022450,575,2020-01-13T09:30:00.002014976,ABM,30,0,248,99859,,99791
2020-01-13 09:30:00.003022450,2931,2020-01-13T09:30:00.001969992,ABM,30,1,240,99859,,99859
2020-01-13 09:30:00.003034783,2069,2020-01-13T09:30:00.002023193,ABM,19,0,249,99859,,99791
2020-01-13 09:30:00.003034783,2931,2020-01-13T09:30:00.001969992,ABM,19,1,240,99859,,99859
2020-01-13 09:30:00.003034783,2069,2020-01-13T09:30:00.002023193,ABM,24,0,249,99859,,99791
2020-01-13 09:30:00.003034783,794,2020-01-13T09:30:00.002004503,ABM,24,1,245,99859,,99859
2020-01-13 09:30:00.003041168,1183,2020-01-13T09:30:00.002027450,ABM,19,0,251,99859,,99791
2020-01-13 09:30:00.003041168,794,2020-01-13T09:30:00.002004503,ABM,19,1,245,99859,,99859
2020-01-13 09:30:00.003041168,1183,2020-01-13T09:30:00.002027450,ABM,2,0,251,99859,,99791
2020-01-13 09:30:00.003041168,2537,2020-01-13T09:30:00.002008752,ABM,2,1,246,99859,,99859
2020-01-13 09:30:00.003043695,2098,2020-01-13T09:30:00.002029118,ABM,33,0,253,99859,,99791
2020-01-13 09:30:00.003043695,2537,2020-01-13T09:30:00.002008752,ABM,33,1,246,99859,,99859
2020-01-13 09:30:00.003043695,2098,2020-01-13T09:30:00.002029118,ABM,1,0,253,99859,,99791
2020-01-13 09:30:00.003043695,4822,2020-01-13T09:30:00.002011731,ABM,1,1,247,99859,,99859
2020-01-13 09:30:00.003086269,2899,2020-01-13T09:30:00.002057496,ABM,24,0,256,99859,,99791
2020-01-13 09:30:00.003086269,4822,2020-01-13T09:30:00.002011731,ABM,24,1,247,99859,,99859
2020-01-13 09:30:00.003109093,4338,2020-01-13T09:30:00.002072741,ABM,13,0,263,99859,,99791
2020-01-13 09:30:00.003109093,4822,2020-01-13T09:30:00.002011731,ABM,13,1,247,99859,,99859
2020-01-13 09:30:00.003109093,4338,2020-01-13T09:30:00.002072741,ABM,19,0,263,99859,,99791
2020-01-13 09:30:00.003109093,4097,2020-01-13T09:30:00.002026780,ABM,19,1,250,99859,,99859
2020-01-13 09:30:00.003132056,2515,2020-01-13T09:30:00.002088052,ABM,24,0,267,99859,,99791
2020-01-13 09:30:00.003132056,4097,2020-01-13T09:30:00.002026780,ABM,24,1,250,99859,,99859
2020-01-13 09:30:00.003132056,2515,2020-01-13T09:30:00.002088052,ABM,8,0,267,99859,,99791
2020-01-13 09:30:00.003132056,1294,2020-01-13T09:30:00.002027932,ABM,8,1,252,99859,,99859
2020-01-13 09:30:00.003135462,3409,2020-01-13T09:30:00.002090296,ABM,19,0,268,99859,,99791
2020-01-13 09:30:00.003135462,1294,2020-01-13T09:30:00.002027932,ABM,19,1,252,99859,,99859
2020-01-13 09:30:00.003135462,3409,2020-01-13T09:30:00.002090296,ABM,5,0,268,99859,,99791
2020-01-13 09:30:00.003135462,1330,2020-01-13T09:30:00.002029194,ABM,5,1,254,99859,,99859
2020-01-13 09:30:00.003138561,1671,2020-01-13T09:30:00.002092389,ABM,22,0,269,99859,,99791
2020-01-13 09:30:00.003138561,1330,2020-01-13T09:30:00.002029194,ABM,22,1,254,99859,,99859
2020-01-13 09:30:00.003138561,1671,2020-01-13T09:30:00.002092389,ABM,12,0,269,99859,,99791
2020-01-13 09:30:00.003138561,1056,2020-01-13T09:30:00.002034481,ABM,12,1,255,99859,,99859
2020-01-13 09:30:00.003157413,2672,2020-01-13T09:30:00.002104934,ABM,33,0,271,99859,,99791
2020-01-13 09:30:00.003157413,1056,2020-01-13T09:30:00.002034481,ABM,33,1,255,99859,,99859
2020-01-13 09:30:00.003157413,2672,2020-01-13T09:30:00.002104934,ABM,15,0,271,99859,,99791
2020-01-13 09:30:00.003157413,186,2020-01-13T09:30:00.002057821,ABM,15,1,257,99859,,99859
2020-01-13 09:30:00.003161747,2736,2020-01-13T09:30:00.002107815,ABM,21,0,273,99859,,99791
2020-01-13 09:30:00.003161747,186,2020-01-13T09:30:00.002057821,ABM,21,1,257,99859,,99859
2020-01-13 09:30:00.003161747,2736,2020-01-13T09:30:00.002107815,ABM,12,0,273,99859,,99791
2020-01-13 09:30:00.003161747,1623,2020-01-13T09:30:00.002062894,ABM,12,1,259,99859,,99859
2020-01-13 09:30:00.003166059,2695,2020-01-13T09:30:00.002110704,ABM,18,0,274,99859,,99791
2020-01-13 09:30:00.003166059,1623,2020-01-13T09:30:00.002062894,ABM,18,1,259,99859,,99859
2020-01-13 09:30:00.003166059,2695,2020-01-13T09:30:00.002110704,ABM,8,0,274,99859,,99791
2020-01-13 09:30:00.003166059,4208,2020-01-13T09:30:00.002063121,ABM,8,1,260,99859,,99859
2020-01-13 09:30:00.003172409,688,2020-01-13T09:30:00.002114923,ABM,26,0,275,99859,,99791
2020-01-13 09:30:00.003172409,4208,2020-01-13T09:30:00.002063121,ABM,26,1,260,99859,,99859
2020-01-13 09:30:00.003172409,688,2020-01-13T09:30:00.002114923,ABM,7,0,275,99859,,99791
2020-01-13 09:30:00.003172409,2152,2020-01-13T09:30:00.002063909,ABM,7,1,261,99859,,99859
2020-01-13 09:30:00.003191441,3525,2020-01-13T09:30:00.002127640,ABM,20,0,277,99859,,99791
2020-01-13 09:30:00.003191441,2152,2020-01-13T09:30:00.002063909,ABM,20,1,261,99859,,99859
2020-01-13 09:30:00.003194883,3163,2020-01-13T09:30:00.002129933,ABM,17,0,278,99859,,99791
2020-01-13 09:30:00.003194883,2152,2020-01-13T09:30:00.002063909,ABM,17,1,261,99859,,99859
2020-01-13 09:30:00.003194883,3163,2020-01-13T09:30:00.002129933,ABM,31,0,278,99859,,99791
2020-01-13 09:30:00.003194883,1097,2020-01-13T09:30:00.002070986,ABM,31,1,262,99859,,99859
2020-01-13 09:30:00.003208337,3117,2020-01-13T09:30:00.002138877,ABM,14,0,281,99859,,99791
2020-01-13 09:30:00.003208337,1097,2020-01-13T09:30:00.002070986,ABM,14,1,262,99859,,99859
2020-01-13 09:30:00.003208337,3117,2020-01-13T09:30:00.002138877,ABM,19,0,281,99859,,99791
2020-01-13 09:30:00.003208337,3237,2020-01-13T09:30:00.002073516,ABM,19,1,264,99859,,99859
2020-01-13 09:30:00.003230125,638,2020-01-13T09:30:00.002153425,ABM,13,0,283,99859,,99791
2020-01-13 09:30:00.003230125,3237,2020-01-13T09:30:00.002073516,ABM,13,1,264,99859,,99859
2020-01-13 09:30:00.003230125,638,2020-01-13T09:30:00.002153425,ABM,17,0,283,99859,,99791
2020-01-13 09:30:00.003230125,946,2020-01-13T09:30:00.002076303,ABM,17,1,265,99859,,99859
2020-01-13 09:30:00.003246528,3657,2020-01-13T09:30:00.002164361,ABM,31,0,285,99859,,99791
2020-01-13 09:30:00.003246528,946,2020-01-13T09:30:00.002076303,ABM,31,1,265,99859,,99859
2020-01-13 09:30:00.003246528,3657,2020-01-13T09:30:00.002164361,ABM,10,0,285,99859,,99791
2020-01-13 09:30:00.003246528,1887,2020-01-13T09:30:00.002080173,ABM,10,1,266,99859,,99859
2020-01-13 09:30:00.003248186,2823,2020-01-13T09:30:00.002165443,ABM,14,0,286,99859,,99791
2020-01-13 09:30:00.003248186,1887,2020-01-13T09:30:00.002080173,ABM,14,1,266,99859,,99859
2020-01-13 09:30:00.003248186,2823,2020-01-13T09:30:00.002165443,ABM,25,0,286,99859,,99791
2020-01-13 09:30:00.003248186,1605,2020-01-13T09:30:00.002106137,ABM,25,1,272,99859,,99859
2020-01-13 09:30:00.003276905,3338,2020-01-13T09:30:00.002184589,ABM,16,0,290,99859,,99791
2020-01-13 09:30:00.003276905,1605,2020-01-13T09:30:00.002106137,ABM,16,1,272,99859,,99859
2020-01-13 09:30:00.003276905,3338,2020-01-13T09:30:00.002184589,ABM,13,0,290,99859,,99791
2020-01-13 09:30:00.003276905,715,2020-01-13T09:30:00.002125357,ABM,13,1,276,99859,,99859
2020-01-13 09:30:00.003294392,2049,2020-01-13T09:30:00.002196260,ABM,26,0,292,99859,,99791
2020-01-13 09:30:00.003294392,715,2020-01-13T09:30:00.002125357,ABM,26,1,276,99859,,99859
2020-01-13 09:30:00.003294392,2049,2020-01-13T09:30:00.002196260,ABM,18,0,292,99859,,99791
2020-01-13 09:30:00.003294392,1705,2020-01-13T09:30:00.002131026,ABM,18,1,279,99859,,99859
2020-01-13 09:30:00.003309026,4050,2020-01-13T09:30:00.002206008,ABM,20,0,293,99859,,99791
2020-01-13 09:30:00.003309026,1705,2020-01-13T09:30:00.002131026,ABM,20,1,279,99859,,99859
2020-01-13 09:30:00.003309026,4050,2020-01-13T09:30:00.002206008,ABM,9,0,293,99859,,99791
2020-01-13 09:30:00.003309026,23,2020-01-13T09:30:00.002132849,ABM,9,1,280,99859,,99859
2020-01-13 09:30:00.003316066,3418,2020-01-13T09:30:00.002210720,ABM,25,0,295,99859,,99791
2020-01-13 09:30:00.003316066,23,2020-01-13T09:30:00.002132849,ABM,25,1,280,99859,,99859
2020-01-13 09:30:00.003316066,3418,2020-01-13T09:30:00.002210720,ABM,24,0,295,99859,,99791
2020-01-13 09:30:00.003316066,2280,2020-01-13T09:30:00.002139879,ABM,24,1,282,99859,,99859
2020-01-13 09:30:00.003326210,2850,2020-01-13T09:30:00.002217474,ABM,25,0,296,99859,,99791
2020-01-13 09:30:00.003326210,2280,2020-01-13T09:30:00.002139879,ABM,25,1,282,99859,,99859
2020-01-13 09:30:00.003326210,2850,2020-01-13T09:30:00.002217474,ABM,4,0,296,99859,,99791
2020-01-13 09:30:00.003326210,1798,2020-01-13T09:30:00.002157759,ABM,4,1,284,99859,,99859
2020-01-13 09:30:00.003329997,4009,2020-01-13T09:30:00.002219997,ABM,23,0,297,99859,,99791
2020-01-13 09:30:00.003329997,1798,2020-01-13T09:30:00.002157759,ABM,23,1,284,99859,,99859
2020-01-13 09:30:00.003344207,4692,2020-01-13T09:30:00.002229466,ABM,1,0,299,99859,,99791
2020-01-13 09:30:00.003344207,1798,2020-01-13T09:30:00.002157759,ABM,1,1,284,99859,,99859
2020-01-13 09:30:00.003344207,4692,2020-01-13T09:30:00.002229466,ABM,30,0,299,99859,,99791
2020-01-13 09:30:00.003344207,2507,2020-01-13T09:30:00.002169669,ABM,30,1,287,99859,,99859
2020-01-13 09:30:00.003364350,3371,2020-01-13T09:30:00.002242898,ABM,11,0,301,99859,,99791
2020-01-13 09:30:00.003364350,2507,2020-01-13T09:30:00.002169669,ABM,11,1,287,99859,,99859
2020-01-13 09:30:00.003364350,3371,2020-01-13T09:30:00.002242898,ABM,17,0,301,99859,,99791
2020-01-13 09:30:00.003364350,225,2020-01-13T09:30:00.002179423,ABM,17,1,288,99859,,99859
2020-01-13 09:30:00.003364408,4124,2020-01-13T09:30:00.002242939,ABM,7,0,302,99859,,99791
2020-01-13 09:30:00.003364408,225,2020-01-13T09:30:00.002179423,ABM,7,1,288,99859,,99859
2020-01-13 09:30:00.003364408,4124,2020-01-13T09:30:00.002242939,ABM,25,0,302,99859,,99791
2020-01-13 09:30:00.003364408,2559,2020-01-13T09:30:00.002182345,ABM,25,1,289,99859,,99859
2020-01-13 09:30:00.003364408,4124,2020-01-13T09:30:00.002242939,ABM,15,0,302,99859,,99791
2020-01-13 09:30:00.003364408,2523,2020-01-13T09:30:00.002195335,ABM,15,1,291,99859,,99859
2020-01-13 09:30:00.003365266,3040,2020-01-13T09:30:00.002243519,ABM,24,0,303,99859,,99791
2020-01-13 09:30:00.003365266,2523,2020-01-13T09:30:00.002195335,ABM,24,1,291,99859,,99859
2020-01-13 09:30:00.003375842,1489,2020-01-13T09:30:00.002250561,ABM,7,0,305,99859,,99791
2020-01-13 09:30:00.003375842,2523,2020-01-13T09:30:00.002195335,ABM,7,1,291,99859,,99859
2020-01-13 09:30:00.003375842,1489,2020-01-13T09:30:00.002250561,ABM,30,0,305,99859,,99791
2020-01-13 09:30:00.003375842,1641,2020-01-13T09:30:00.002210084,ABM,30,1,294,99859,,99859
2020-01-13 09:30:00.003388719,398,2020-01-13T09:30:00.002259131,ABM,10,0,307,99859,,99791
2020-01-13 09:30:00.003388719,1641,2020-01-13T09:30:00.002210084,ABM,10,1,294,99859,,99859
2020-01-13 09:30:00.003388719,398,2020-01-13T09:30:00.002259131,ABM,28,0,307,99859,,99791
2020-01-13 09:30:00.003388719,4752,2020-01-13T09:30:00.002226870,ABM,28,1,298,99859,,99859
2020-01-13 09:30:00.003388719,398,2020-01-13T09:30:00.002259131,ABM,2,0,307,99859,,99791
2020-01-13 09:30:00.003388719,3756,2020-01-13T09:30:00.002236531,ABM,2,1,300,99859,,99859
2020-01-13 09:30:00.003415316,4862,2020-01-13T09:30:00.002276879,ABM,26,0,310,99859,,99791
2020-01-13 09:30:00.003415316,3756,2020-01-13T09:30:00.002236531,ABM,26,1,300,99859,,99859
2020-01-13 09:30:00.003415316,4862,2020-01-13T09:30:00.002276879,ABM,12,0,310,99859,,99791
2020-01-13 09:30:00.003415316,1581,2020-01-13T09:30:00.002250268,ABM,12,1,304,99859,,99859
2020-01-13 09:30:00.003433233,880,2020-01-13T09:30:00.002288818,ABM,35,0,312,99859,,99791
2020-01-13 09:30:00.003433233,1581,2020-01-13T09:30:00.002250268,ABM,35,1,304,99859,,99859
2020-01-13 09:30:00.003433233,880,2020-01-13T09:30:00.002288818,ABM,13,0,312,99859,,99791
2020-01-13 09:30:00.003433233,924,2020-01-13T09:30:00.002255698,ABM,13,1,306,99859,,99859
2020-01-13 09:30:00.003434194,1829,2020-01-13T09:30:00.002289463,ABM,19,0,313,99859,,99791
2020-01-13 09:30:00.003434194,924,2020-01-13T09:30:00.002255698,ABM,19,1,306,99859,,99859
2020-01-13 09:30:00.003434194,1829,2020-01-13T09:30:00.002289463,ABM,18,0,313,99859,,99791
2020-01-13 09:30:00.003434194,778,2020-01-13T09:30:00.002270974,ABM,18,1,308,99859,,99859
2020-01-13 09:30:00.003493148,31,2020-01-13T09:30:00.002328749,ABM,2,0,317,99859,,99791
2020-01-13 09:30:00.003493148,778,2020-01-13T09:30:00.002270974,ABM,2,1,308,99859,,99859
2020-01-13 09:30:00.003493148,31,2020-01-13T09:30:00.002328749,ABM,27,0,317,99859,,99791
2020-01-13 09:30:00.003493148,30,2020-01-13T09:30:00.002274704,ABM,27,1,309,99859,,99859
2020-01-13 09:30:00.003495056,2314,2020-01-13T09:30:00.002330048,ABM,18,0,318,99859,,99791
2020-01-13 09:30:00.003495056,30,2020-01-13T09:30:00.002274704,ABM,18,1,309,99859,,99859
2020-01-13 09:30:00.003495056,2314,2020-01-13T09:30:00.002330048,ABM,17,0,318,99859,,99791
2020-01-13 09:30:00.003495056,550,2020-01-13T09:30:00.002277777,ABM,17,1,311,99859,,99859
2020-01-13 09:30:00.003516470,948,2020-01-13T09:30:00.002344298,ABM,23,0,320,99859,,99791
2020-01-13 09:30:00.003516470,550,2020-01-13T09:30:00.002277777,ABM,23,1,311,99859,,99859
2020-01-13 09:30:00.003575132,2785,2020-01-13T09:30:00.002383417,ABM,9,0,324,99859,,99791
2020-01-13 09:30:00.003575132,550,2020-01-13T09:30:00.002277777,ABM,9,1,311,99859,,99859
2020-01-13 09:30:00.003575132,2785,2020-01-13T09:30:00.002383417,ABM,40,0,324,99859,,99791
2020-01-13 09:30:00.003575132,3363,2020-01-13T09:30:00.002294835,ABM,40,1,314,99859,,99859
2020-01-13 09:30:00.003612833,1380,2020-01-13T09:30:00.002408565,ABM,5,0,330,99859,,99791
2020-01-13 09:30:00.003612833,3363,2020-01-13T09:30:00.002294835,ABM,5,1,314,99859,,99859
2020-01-13 09:30:00.003612833,1380,2020-01-13T09:30:00.002408565,ABM,18,0,330,99859,,99791
2020-01-13 09:30:00.003612833,1341,2020-01-13T09:30:00.002299599,ABM,18,1,315,99859,,99859
2020-01-13 09:30:00.003625912,4668,2020-01-13T09:30:00.002417286,ABM,11,0,333,99859,,99791
2020-01-13 09:30:00.003625912,1341,2020-01-13T09:30:00.002299599,ABM,11,1,315,99859,,99859
2020-01-13 09:30:00.003625912,4668,2020-01-13T09:30:00.002417286,ABM,13,0,333,99859,,99791
2020-01-13 09:30:00.003625912,3699,2020-01-13T09:30:00.002317968,ABM,13,1,316,99859,,99859
2020-01-13 09:30:00.003667124,2034,2020-01-13T09:30:00.002444762,ABM,10,0,338,99859,,99791
2020-01-13 09:30:00.003667124,3699,2020-01-13T09:30:00.002317968,ABM,10,1,316,99859,,99859
2020-01-13 09:30:00.003667124,2034,2020-01-13T09:30:00.002444762,ABM,11,0,338,99859,,99791
2020-01-13 09:30:00.003667124,4311,2020-01-13T09:30:00.002340194,ABM,11,1,319,99859,,99859
2020-01-13 09:30:00.003714821,2895,2020-01-13T09:30:00.002476553,ABM,15,0,344,99859,,99791
2020-01-13 09:30:00.003714821,4311,2020-01-13T09:30:00.002340194,ABM,15,1,319,99859,,99859
2020-01-13 09:30:00.003714821,2895,2020-01-13T09:30:00.002476553,ABM,24,0,344,99859,,99791
2020-01-13 09:30:00.003714821,271,2020-01-13T09:30:00.002373826,ABM,24,1,322,99859,,99859
2020-01-13 09:30:00.003714821,2895,2020-01-13T09:30:00.002476553,ABM,2,0,344,99859,,99791
2020-01-13 09:30:00.003714821,884,2020-01-13T09:30:00.002382098,ABM,2,1,323,99859,,99859
2020-01-13 09:30:00.003715204,4347,2020-01-13T09:30:00.002476790,ABM,35,0,345,99859,,99791
2020-01-13 09:30:00.003715204,884,2020-01-13T09:30:00.002382098,ABM,35,1,323,99859,,99859
2020-01-13 09:30:00.003725763,245,2020-01-13T09:30:00.002483845,ABM,7,0,346,99859,,99791
2020-01-13 09:30:00.003725763,884,2020-01-13T09:30:00.002382098,ABM,7,1,323,99859,,99859
2020-01-13 09:30:00.003725763,245,2020-01-13T09:30:00.002483845,ABM,39,0,346,99859,,99791
2020-01-13 09:30:00.003725763,4951,2020-01-13T09:30:00.002386004,ABM,39,1,325,99859,,99859
2020-01-13 09:30:00.003763211,2177,2020-01-13T09:30:00.002508808,ABM,1,0,348,99859,,99791
2020-01-13 09:30:00.003763211,4951,2020-01-13T09:30:00.002386004,ABM,1,1,325,99859,,99859
2020-01-13 09:30:00.003763211,2177,2020-01-13T09:30:00.002508808,ABM,32,0,348,99859,,99791
2020-01-13 09:30:00.003763211,2324,2020-01-13T09:30:00.002389424,ABM,32,1,326,99859,,99859
2020-01-13 09:30:00.003763211,2177,2020-01-13T09:30:00.002508808,ABM,3,0,348,99859,,99791
2020-01-13 09:30:00.003763211,1015,2020-01-13T09:30:00.002393292,ABM,3,1,327,99859,,99859
2020-01-13 09:30:00.003769673,1284,2020-01-13T09:30:00.002513113,ABM,33,0,349,99859,,99791
2020-01-13 09:30:00.003769673,1015,2020-01-13T09:30:00.002393292,ABM,33,1,327,99859,,99859
2020-01-13 09:30:00.003769673,1284,2020-01-13T09:30:00.002513113,ABM,6,0,349,99859,,99791
2020-01-13 09:30:00.003769673,2119,2020-01-13T09:30:00.002397441,ABM,6,1,328,99859,,99859
2020-01-13 09:30:00.003788076,1239,2020-01-13T09:30:00.002525386,ABM,24,0,351,99859,,99791
2020-01-13 09:30:00.003788076,2119,2020-01-13T09:30:00.002397441,ABM,24,1,328,99859,,99859
2020-01-13 09:30:00.003813115,1,2020-01-13T09:30:00.002542093,ABM,9,0,355,99859,,99791
2020-01-13 09:30:00.003813115,2119,2020-01-13T09:30:00.002397441,ABM,9,1,328,99859,,99859
2020-01-13 09:30:00.003813115,1,2020-01-13T09:30:00.002542093,ABM,22,0,355,99859,,99791
