ticker,date,strategy,arrival_mid,market_vwap,executed_avg,fills,vwap_slip_bps,is_bps,effective_spread_bps,realized_spread_bps,markout_1s_bps,markout_10s_bps,markout_60s_bps,reversion_5m_bps,pov,price_var,schedule_rmse,hit_ratio_nbbo,ac_eta_used,ac_gamma_used,ac_sigma_used,ac_lambda_used,error,note
AMD,20200116,twap,49.785,49.826172290698885,49.748256999999995,60,15.63742248638159,7.380335442402592,2.0432836247095616,-10.86337813297741,1.1908531976512895,1.0597139727969944,-0.01129396277224104,-21.242160631194995,0.0005857907205243436,0.22851837938667904,0.0,1.0,,,,,"",""
AMD,20200116,vwap_following,49.785,49.826172290698885,49.858442,12,-6.476457616058003,-14.75183288138998,2.005530483848421,-11.27309292314638,1.4152800375027954,-0.34616521287726704,-4.064739017247729,-27.33900364520008,0.0005857907205243436,0.2525266262588899,0.0,1.0,,,,,"",""
AMD,20200116,ac_risk_neutral,49.785,49.826172290698885,49.748256999999995,60,15.63742248638159,7.380335442402592,2.0432836247095616,-10.86337813297741,1.1908531976512895,1.0597139727969944,-0.01129396277224104,-21.242160631194995,0.0005857907205243436,0.22851837938667904,0.0,1.0,12.0,5.5,1.1055610561488565,0.0,"",""
AMD,20200116,ac_risk_averse,49.785,49.826172290698885,49.939795999999994,60,-22.804021275846484,-31.092899467710655,2.052520828056421,9.556838650627723,0.9491342315982126,1.3167552613016709,2.487757920898151,-21.242160631194995,0.0005857907205243436,0.22851837938667904,0.0,1.0,12.0,5.5,1.1055610561488565,0.001,"",""
AMD,20200117,twap,50.16,50.29126200504656,50.272293999999974,60,3.771630356916626,-22.38716108452497,1.955751491965368,6.030219626407863,0.9284787306679946,0.9953730184142324,1.2128601010758062,-30.864197530864427,0.0010963152406236543,0.08799252022654651,0.0,1.0,,,,,"",""
AMD,20200117,vwap_following,50.16,50.29126200504656,50.28228400000001,12,1.7852017803112101,-24.378787878790813,1.988582201041885,8.032081175702128,1.0192465183677117,1.6309291438741869,1.7071004183394132,-10.949631694206595,0.0010963152406236543,0.1030298573965405,0.0,1.0,,,,,"",""
AMD,20200117,ac_risk_neutral,50.16,50.29126200504656,50.272293999999974,60,3.771630356916626,-22.38716108452497,1.955751491965368,6.030219626407863,0.9284787306679946,0.9953730184142324,1.2128601010758062,-30.864197530864427,0.0010963152406236543,0.08799252022654651,0.0,1.0,12.0,5.5,0.8240938536805791,0.0,"",""
AMD,20200117,ac_risk_averse,50.16,50.29126200504656,50.256871999999994,60,6.838167044429473,-19.312599681020263,1.9748637606537605,13.081494098654614,0.9963635556508362,1.4192692194204128,2.0293830718284944,-30.864197530864427,0.0010963152406236543,0.08799252022654651,0.0,1.0,12.0,5.5,0.8240938536805791,0.001,"",""
TSLA,20200113,twap,500.815,503.47371482690573,503.2782950000001,60,3.8814305722552325,-49.18572726456137,4.287924876461547,10.521479833912789,2.3505233672492647,2.4595642499410353,3.3127960434042163,-16.79753503627811,0.0026915190772180673,0.8626056145931792,0.0,1.0,,,,,"",""
TSLA,20200113,vwap_following,500.815,503.47371482690573,503.299921,12,3.451894742221074,-49.61754340425078,4.498779180428241,10.52042647160791,2.7198245886804315,4.300524793076125,4.7193343455946435,-0.894418826522816,0.0026915190772180673,0.7627859622740912,0.0,1.0,,,,,"",""
TSLA,20200113,ac_risk_neutral,500.815,503.47371482690573,503.2782950000001,60,3.8814305722552325,-49.18572726456137,4.287924876461547,10.521479833912789,2.3505233672492647,2.4595642499410353,3.3127960434042163,-16.79753503627811,0.0026915190772180673,0.8626056145931792,0.0,1.0,15.0,6.0,1.5662456995780685,0.0,"",""
TSLA,20200113,ac_risk_averse,500.815,503.47371482690573,502.82635,60,12.857966718844649,-40.16153669518671,4.695508652130773,37.66515194484714,2.5972515135521936,3.7743101041488423,7.982423298268252,-16.79753503627811,0.0026915190772180673,0.8626056145931792,0.0,1.0,15.0,6.0,1.5662456995780685,0.001,"",""
TSLA,20200114,twap,526.865,536.1580490141645,536.2118170000001,60,-1.0028383595937336,-177.40440150702932,6.308849949938965,24.62969197563004,2.8731781998243187,4.481104706158381,5.594466328213692,-36.94627357078762,0.001735625979543912,3.3619534777329547,0.0,1.0,,,,,"",""
TSLA,20200114,vwap_following,526.865,536.1580490141645,535.7003210000001,12,8.537184418026687,-167.69610811118852,6.098273873747136,29.4412485875326,2.571455503773182,2.0624156976304997,-3.035886557560166,-30.47811372263251,0.001735625979543912,3.222151901879844,0.0,1.0,,,,,"",""
TSLA,20200114,ac_risk_neutral,526.865,536.1580490141645,536.2118170000001,60,-1.0028383595937336,-177.40440150702932,6.308849949938965,24.62969197563004,2.8731781998243187,4.481104706158381,5.594466328213692,-36.94627357078762,0.001735625979543912,3.3619534777329547,0.0,1.0,15.0,6.0,2.5566187454000033,0.0,"",""
TSLA,20200114,ac_risk_averse,526.865,536.1580490141645,531.7229,50,82.72092571060749,-92.20388524574554,6.5755284270730305,101.10461540125907,3.4646062451035675,10.30689342789392,18.86822856064428,15.321375186846971,0.001735625979543912,3.5636031353284108,0.0,1.0,15.0,6.0,2.5566187454000033,0.001,"",""
TSLA,20200115,twap,530.23,533.9165464193345,533.606838,60,5.800689666044307,-63.686287082964384,6.196622944254425,3.277677556975422,2.8975575518459573,2.33150855766213,3.50077143372761,23.972023238760922,0.003110471183506291,1.5576943703475477,0.0,1.0,,,,,"",""
