Exchange,nbbo_share_bid_pct,nbbo_share_ask_pct,volume_share_pct,n_trades,avg_depth_at_best,adverse_selection_bps,routable,ticker,date
NASDAQ PSX,1.198708761774896,1.4039432857003715,0.3279955788633605,582,161.3506451086069,-1.3568191504447091,true,NVDA,20200113
CSE,1.1027007471928092,0.759019883398962,0.31558478492316716,64,116.84177997527811,-8.077981789472304,true,NVDA,20200113
NSE,0.05356968929580209,0.1273149758588543,0.24059131032939807,273,103.89067524115755,0.6791032552109166,true,NVDA,20200113
AMEX,0.19340744966536336,0.40977333760035617,0.16693352656327307,212,253.06254029658285,-2.496633154620364,true,NVDA,20200113
FINRA,0.0,0.0,42.539613485204455,26710,0.0,-0.8797471246493442,false,NVDA,20200114
NASDAQ,24.93295408370581,25.39509684410131,25.999421093944903,33807,172.5155259782319,2.8547342938446136,true,NVDA,20200114
BATS,54.26791277258567,51.463632669646486,10.635436996341245,11370,220.72931276297336,0.21910241879756426,true,NVDA,20200114
EDGX,6.209941758092916,5.332249762968982,9.25187373333455,9557,275.38622357817457,0.18115016090529013,true,NVDA,20200114
ARCA,3.623459298388189,6.968441013138291,5.356188853664838,6817,125.60405702239323,-0.10111271558739894,true,NVDA,20200114
EDGA,6.862792902614114,6.42123797914127,2.2865555361161127,4049,105.77420892286413,0.1887990463923572,true,NVDA,20200114
IEX,0.12948665853988892,0.3581200054178518,1.1998728676898613,1264,106.50107329040172,-0.2709261626914399,true,NVDA,20200114
NASDAQ BX,0.28552079100636596,0.411214953271028,0.852998084378642,1757,119.04072772379574,0.06641974998467669,true,NVDA,20200114
BATS Y,0.16632805092780711,0.09535419206284708,0.5349575604612593,1333,112.23366137970571,-0.8731397653189088,true,NVDA,20200114
NYSE,0.7368278477583639,0.8375998916429637,0.4854445596279406,954,110.57283497578251,-0.9141830318871761,true,NVDA,20200114
NSE,0.08289313287281593,0.3229039685764594,0.2956714557611887,364,103.28877005347593,-0.5423693188200723,true,NVDA,20200114
NASDAQ PSX,1.146417445482866,0.9838818908302858,0.28570222957795377,564,174.41499859035804,1.0063923966159356,true,NVDA,20200114
CSE,1.4779899769741298,1.3170797778680754,0.1772745566840577,116,111.80427106103917,-10.817915362929352,true,NVDA,20200114
AMEX,0.07747528105106326,0.09318705133414601,0.09898898721298684,274,116.61577891687097,-0.7945622452438775,true,NVDA,20200114
FINRA,0.0,0.0,40.362635008506125,20763,0.0,-0.4596721400602787,false,NVDA,20200115
NASDAQ,21.06093111098887,19.460182995030898,23.084879717280582,25049,169.08477618854596,-5.616937393105916,true,NVDA,20200115
BATS,55.98767809010396,54.34292315308873,12.282924656360182,11667,286.0503143514576,-0.04696196587309001,true,NVDA,20200115
EDGX,6.107168833391398,4.531480157202144,9.33579009583302,8132,309.44954258162124,0.4417100089285803,true,NVDA,20200115
ARCA,5.771616822829761,9.158919632543045,7.781875831637038,8689,134.1768582284493,0.05155003524965272,true,NVDA,20200115
EDGA,5.211141060197664,5.585810245032424,1.916268213494535,2713,122.17438296843558,-0.1452801081791772,true,NVDA,20200115
IEX,0.11979634621144056,0.34288648073784767,1.7331712122818952,1307,108.95953757225433,-0.33729508615004355,true,NVDA,20200115
BATS Y,1.5041775919712,1.878235570957943,0.9384926435203516,1238,136.89626928767703,-0.30098427672291844,true,NVDA,20200115
NYSE,1.174126434041721,1.4228872141848652,0.7733049964647,1657,152.99851466765688,0.33957822342184996,true,NVDA,20200115
NASDAQ BX,0.13018684562773897,0.29887965968058383,0.7076482583234786,1129,136.15265600825168,-0.46193311264729187,true,NVDA,20200115
CSE,0.054397320473562286,0.11551790527531768,0.4125197497200438,13,147.3134328358209,-7.8651253681804345,true,NVDA,20200115
NASDAQ PSX,2.6080153534909023,2.665468703204552,0.3655403763611558,473,178.34418226200162,-0.8373115094351576,true,NVDA,20200115
NSE,0.19252984212552945,0.11307308188324747,0.23808329385704252,368,106.35838150289017,-0.026280975789788913,true,NVDA,20200115
AMEX,0.07823434854624689,0.08373520117840487,0.06686594635985023,84,124.74674384949348,-1.1045530463639919,true,NVDA,20200115
FINRA,0.0,0.0,33.831541770449306,16837,0.0,-0.3205806724034992,false,NVDA,20200116
NASDAQ,20.5018493001668,26.292367433857027,21.67651012571053,21875,177.95687084970862,0.22407327966330523,true,NVDA,20200116
CSE,0.10548592751798205,0.0863666031553478,17.110731806819118,15,123.46805736636244,-11.442110081369425,true,NVDA,20200116
BATS,55.612180987480144,51.66305157602569,9.841242666730466,10576,303.6669967071208,0.021398168281984667,true,NVDA,20200116
EDGX,5.569656972949452,4.79565397978626,6.870634468506809,6763,250.6075519964409,-0.2529891061663341,true,NVDA,20200116
ARCA,4.4277718075672965,6.217076853091067,4.533604601323208,5467,130.703802916867,-0.19796379974988668,true,NVDA,20200116
EDGA,5.0191522887149835,5.069258104286025,1.7333726274213597,2189,118.27367005420993,-0.4266795625459878,true,NVDA,20200116
IEX,0.5109474614152256,0.31579849550695877,1.434394744949107,1155,123.19932998324958,0.20226068480678364,true,NVDA,20200116
BATS Y,3.2720416141984057,2.360906915261836,1.1303834078693713,1589,115.44132371155429,-0.28949834758453374,true,NVDA,20200116
NYSE,2.1670765234475438,0.6098405184633338,0.767586292287427,1168,155.63066776586973,-0.9337809589944548,true,NVDA,20200116
NASDAQ BX,0.3375549680575426,0.2439362073853335,0.5607951988300015,915,127.19104665825978,-0.4898618083513437,true,NVDA,20200116
NASDAQ PSX,2.1723508198234427,2.247509543180005,0.27741481149945524,391,177.14492109357636,-0.20225044595465516,true,NVDA,20200116
NSE,0.28283414315758937,0.04417223214815499,0.1864242447215917,218,131.41361256544502,0.023732399985210047,true,NVDA,20200116
AMEX,0.021097185503596412,0.05406153785296581,0.04536323288225398,52,101.87207488299532,-0.022134473027113563,true,NVDA,20200116
FINRA,0.0,0.0,32.17390104786482,15322,0.0,-0.7130862559988005,false,NVDA,20200117
NASDAQ,22.964186524805466,20.117246014202316,30.992390702567885,19301,200.24465904684527,-4.082397870709729,true,NVDA,20200117
BATS,53.47163180864932,52.99876114363447,12.14616399075186,10330,263.3670770831527,0.08340771527241904,true,NVDA,20200117
EDGX,5.996712577226095,5.997522287268929,8.552853992352077,6452,267.7669246256449,-0.8109779721497056,true,NVDA,20200117
ARCA,4.876883587987142,3.9513850090282667,5.15109154884242,5258,143.64396588407246,-0.7210439716029122,true,NVDA,20200117
EDGA,6.329503404830731,7.409656601970835,3.702878731305536,3113,121.3829063153289,-1.3864114409630355,true,NVDA,20200117
IEX,0.1416992574958907,0.22914794212192613,2.0303967245257755,939,101.41474311243485,4.501733286052286,true,NVDA,20200117
NASDAQ BX,0.5684164500692303,1.8461388976607478,1.365185578937494,1693,115.13856132075472,-0.26724707721748453,true,NVDA,20200117
CSE,0.17894591946623914,0.12793418676771848,1.0092021549559758,16,139.47078280044101,-7.932130392066298,true,NVDA,20200117
BATS Y,2.1862171156508854,1.9611177237431276,0.9993249668461237,1358,109.44825654670214,-0.480101900301569,true,NVDA,20200117
NYSE,0.8364304742471721,0.8048517825766593,0.8015420920877654,762,176.04337152209493,0.5296283526821923,true,NVDA,20200117
NSE,0.1651808487380669,1.9060574408304387,0.6467994783667509,609,105.02806361085126,0.46192984788391095,true,NVDA,20200117
NASDAQ PSX,2.2461356588205765,2.5708293859968747,0.37605048585833134,452,167.32477260567148,0.509409314883592,true,NVDA,20200117
AMEX,0.03805637201318208,0.0793515841976988,0.052218504737187706,47,120.51379157987755,0.5074191719908924,true,NVDA,20200117
FINRA,0.0,0.0,56.71792567663333,48556,0.0,-0.8132140493672143,false,AMD,20200113
NASDAQ,68.42535884898872,65.78767142512308,17.486700032315397,28151,1941.320965607616,-0.03903717919464814,true,AMD,20200113
ARCA,11.848472260425847,10.828903272163872,7.513107595133335,14771,1032.1579739871713,0.05035333742465701,true,AMD,20200113
BATS,11.84734954165006,16.118031424898536,5.790432950630626,13319,1255.971656333038,0.22702122274784126,true,AMD,20200113
EDGX,2.9914841780856523,3.197783753136595,4.998190101565363,10859,648.6582390211486,-0.06983367926520284,true,AMD,20200113
BATS Y,0.017542480871678857,0.08420390818405851,1.7813378956971673,6757,242.8083186491877,-0.6025918011553865,true,AMD,20200113
EDGA,0.01852485980049287,0.03662870006006545,1.5440794801004885,4992,400.86643941021725,-0.7329835878054075,true,AMD,20200113
NYSE,0.5285198637019406,0.5302039418656218,1.1278172082084361,2795,330.90307283243334,0.08306524114004073,true,AMD,20200113
NASDAQ PSX,4.185495596135603,3.25195493406834,0.9841620077653376,1807,736.403910430138,-0.7966283046846471,true,AMD,20200113
IEX,0.09486973655403927,0.12883197952160952,0.7729034209650704,2210,288.89214013648626,-0.6727732901399205,true,AMD,20200113
NSE,0.008701070512352714,0.007016992348671543,0.6486706641629605,2359,218.6077819988085,-0.6762854267133664,true,AMD,20200113
NASDAQ BX,0.0022454375515748937,0.005052234491043511,0.5860418244427573,7531,137.53743253178402,-0.37055685039451675,true,AMD,20200113
AMEX,0.031436125722048514,0.023717434138509817,0.04763495589017133,161,340.1307596513076,0.24387451621455292,true,AMD,20200113
CSE,0.0,0.0,0.0009961864895591834,9,2030.3370786516855,1.5560476071271092,true,AMD,20200113
FINRA,0.0,0.0,54.61861340643823,51012,0.0,-0.6672505568985924,false,AMD,20200114
NASDAQ,67.49334540764524,69.78209068540015,18.59853733135464,37623,1838.3530371792954,3.997298965867696,true,AMD,20200114
ARCA,12.203173165756521,10.373388948345728,6.929317325879188,17170,826.4284692606213,-0.1167851223545886,true,AMD,20200114
BATS,9.87029261911949,10.86470824986508,5.5847127696947645,14531,941.3313072679163,0.753574725361961,true,AMD,20200114
EDGX,3.756528818272459,3.6442468647951483,5.4887287862364955,13505,592.1300044396855,2.1812976224375564,true,AMD,20200114
BATS Y,0.022524994740356557,0.028127658406739663,1.6263760398764693,6924,242.86685080450698,-0.3815747971137649,true,AMD,20200114
EDGA,0.03750354454231955,0.010862307108293771,1.4440318256684186,4972,359.3966480446927,-0.8256003442120653,true,AMD,20200114
NASDAQ PSX,5.62187279895356,4.578405276108413,1.3113685308957086,2491,766.8189088272188,0.2634378597054219,true,AMD,20200114
IEX,0.12726050327927335,0.044592629181416536,1.2982851345081654,3010,112.70606273420789,-0.1642101016363474,true,AMD,20200114
NYSE,0.7612762181791571,0.6358451560970702,1.293317860447298,3639,351.9467623171572,-0.008019335674385706,true,AMD,20200114
NASDAQ BX,0.058656458384786364,0.011777027706886932,0.7885806567805008,10566,137.38897840799225,-3.3195913199834104,true,AMD,20200114
NSE,0.013606468904073252,0.004802283142614089,0.4946826994206501,2056,126.73808384665989,-1.3474440757279558,true,AMD,20200114
CSE,0.0,0.0,0.4654079525130781,12,1706.3063063063064,-11.246628259087371,true,AMD,20200114
AMEX,0.033959002222771054,0.021152913842466817,0.058039680286394155,204,212.11848681139787,2.7800598678978172,true,AMD,20200114
FINRA,0.0,0.0,56.56583911259909,50551,0.0,-1.0510315590533394,false,AMD,20200115
NASDAQ,66.20535101760805,64.5488223187743,16.673651643916198,35338,1758.896553213976,1.942037336494451,true,AMD,20200115
ARCA,11.284815915847245,10.121884289961125,7.641068760256878,19089,782.2796420581656,-0.514691680789523,true,AMD,20200115
BATS,14.076263434713013,15.875028584495771,6.327093551996955,16992,1102.4693515211075,-0.21977962355714525,true,AMD,20200115
EDGX,2.8384404299108166,2.918934369997713,4.49316862526837,11820,518.2474361875722,-0.4737346766871266,true,AMD,20200115
BATS Y,0.014520923850903271,0.0894123027669792,1.571710048665214,7313,240.09239678363292,-0.1621187116641631,true,AMD,20200115
EDGA,0.060827806997484565,0.030756917447976217,1.523470425233633,4846,381.32852677220933,-0.40255936432890566,true,AMD,20200115
NYSE,1.0355591127372512,1.424879945117768,1.4916206808018768,4158,372.8851343958569,-0.38036556399879534,true,AMD,20200115
NASDAQ PSX,4.333638234621541,4.796821404070433,1.2613148001122612,2452,735.6293783147565,-0.4316861509341653,true,AMD,20200115
IEX,0.08380974159615824,0.1415504230505374,0.7930645616449317,2680,115.95260360960695,-0.5452325672750277,true,AMD,20200115
NASDAQ BX,0.04927967070660873,0.006517265035444775,0.6967141255252451,8674,141.83179299940414,-1.575504985578744,true,AMD,20200115
CSE,0.0,0.0,0.46121459565869666,32,1707.0588235294117,-2.751270276372641,true,AMD,20200115
NSE,0.0122341641893437,0.018065401326320604,0.452342111648103,2068,135.46061710416967,-0.424307894764535,true,AMD,20200115
AMEX,0.005259547221587012,0.02732677795563686,0.047726956672548504,178,142.89167734418388,-0.1322015732890039,true,AMD,20200115
FINRA,0.0,0.0,54.220837477452335,70492,0.0,-0.7752201078327084,false,AMD,20200116
NASDAQ,66.85690815495792,68.8875011656526,18.795146710927156,50596,2207.802108071383,1.8026615697028454,true,AMD,20200116
ARCA,11.176329446427655,9.08119333487706,7.085238948954438,25890,782.9722450862452,0.18769501386890008,true,AMD,20200116
BATS,12.317673598414084,12.908620171185905,6.669565911740613,25383,1035.596231737125,0.3059729633798575,true,AMD,20200116
EDGX,3.752196403817683,3.6547530859670094,5.504688105734493,20170,804.6725626360528,0.7232758101094269,true,AMD,20200116
EDGA,0.034471883411689636,0.05343665817617542,1.656126134388909,7323,377.0643983335519,-0.6447885105953142,true,AMD,20200116
NYSE,1.0224213931041564,1.320723679040571,1.2989270839268183,5646,317.35221413696115,-0.02994595607818889,true,AMD,20200116
BATS Y,0.011839887007662397,0.035519661022987196,1.1614428904360585,8192,205.8596677656696,-0.8977533411965831,true,AMD,20200116
NASDAQ PSX,4.612317044931848,3.851525721368691,1.1424740070538368,3269,794.9024026953897,0.01962726967581129,true,AMD,20200116
IEX,0.14249775513646779,0.14763186543182583,1.0970766473708526,4611,206.2768131333075,-0.4702621323257888,true,AMD,20200116
NASDAQ BX,0.0010477776112975572,0.023155885209676017,0.4630559282174847,10666,152.9504300277526,-0.979091448539994,true,AMD,20200116
NSE,0.02263199640402724,0.013411553424608733,0.42233019668233623,2606,144.57261519899765,-0.625454040036117,true,AMD,20200116
CSE,0.001152555372427313,0.0,0.41392698491832586,11,3344.3037974683543,-35.81575059057494,true,AMD,20200116
AMEX,0.0485121034030769,0.022527218642897483,0.0691629721963422,406,225.30669429923117,-1.0653760454521766,true,AMD,20200116
FINRA,0.0,0.0,52.72075156686756,74532,0.0,-0.9910238677195682,false,AMD,20200117
NASDAQ,69.63524749287399,72.13799373100123,18.990089625254228,45118,2943.1995776135163,-7.846607262568668,true,AMD,20200117
ARCA,11.884463868029053,11.051832877205277,6.2894704638844,22699,1191.8087190269011,-0.5670947734370425,true,AMD,20200117
BATS,9.289268837773085,9.250442712525688,6.131583241136589,22411,1388.141307966286,0.6003737836974669,true,AMD,20200117
EDGX,4.192392920387503,3.448896296366443,5.733660065236651,18280,1208.5606028966138,-1.3925507855009664,true,AMD,20200117
BATS Y,0.041785433574181574,0.044034507902536955,3.5155083749948113,11172,250.83514733822025,-4.93053951092354,true,AMD,20200117
EDGA,0.02805424293790661,0.04190380590725291,1.4696137183030455,6569,375.6469599508679,-0.6840470918929928,true,AMD,20200117
NYSE,0.8012623225598727,0.8455335751285523,1.4166858693520847,5222,402.8521725058662,0.11149035713816545,true,AMD,20200117
IEX,0.1431121506832451,0.21744997585204404,1.249295106392419,5065,165.7667457190342,0.019646425190276984,true,AMD,20200117
NASDAQ PSX,3.9399047339463444,2.8045956874591615,0.9715956501265947,2565,926.3944269239029,0.5706256249089544,true,AMD,20200117
NASDAQ BX,0.01669049896305836,0.017519105294557715,0.6103716685726226,10002,183.37608881545574,-0.7424379027618858,true,AMD,20200117
NSE,0.014796541633916988,0.005918616653566795,0.5423440682308387,3209,147.57675639382288,-0.5923848819760472,true,AMD,20200117
CSE,0.0,0.0,0.21531100478468898,61,2825.20325203252,-19.701492617517484,true,AMD,20200117
AMEX,0.013020956637846949,0.13387910870368092,0.14371957686345962,712,378.7988938305394,1.0514798088953317,true,AMD,20200117
