ticker,date,strategy,is_bps,vwap_slip_bps,eff_spread_bps,markout_60s_bps,price_var,n_fills
AMD,20200113,toth,-4.187198191719597,0.3365066103783358,2.0537989617454078,0.5031832885796681,0.0745237403703537,12
AMD,20200113,rl_v2,-17.066269392788804,-12.536740917554349,2.0511564063674546,2.0318278253463853,0.07121568403911793,114
AMD,20200114,twap,-54.33101298701018,-3.840551408674384,2.0320818347960588,1.8568515191747974,0.10735599999284352,60
AMD,20200114,ac_ra,-47.78846753246747,2.6691389370132073,2.0482626823383185,5.651701363155555,0.10735599999284352,60
AMD,20200114,vwap_following,-55.76706493506557,-5.269391845032559,2.066192460347224,-3.8853978396434714,0.10085993888917077,12
AMD,20200114,pov_5pct_cap,-55.76706493506557,-5.269391845032559,2.066192460347224,-3.8853978396434714,0.10085993888917077,12
AMD,20200114,toth,-55.76540259740299,-5.267737855234782,2.0661928029150403,-3.8845712237421575,0.10085993888917077,12
AMD,20200114,rl_v2,-42.381090909097786,8.049360999697631,2.108891842041468,6.4754280485253775,0.10264618128362195,109
AMD,20200115,twap,-73.75012917226377,4.49961509656866,2.0514374780364037,2.885851572048718,0.1626068531783486,60
AMD,20200115,ac_ra,-43.494678102715696,34.520051273095476,2.057614597808996,4.906412441871159,0.1626068531783486,60
AMD,20200115,vwap_following,-76.99059625917059,1.2843189457691104,2.0507810610821386,5.539018270109625,0.1722819218782423,12
AMD,20200115,pov_5pct_cap,-76.99059625917059,1.2843189457691104,2.0507810610821386,5.539018270109625,0.1722819218782423,12
AMD,20200115,toth,-76.98439599049178,1.2904710526975984,2.050782315167072,5.534934343633095,0.1722819218782423,12
AMD,20200115,rl_v2,-33.162137025934626,44.772332398365144,2.0597308230943914,5.150689502162353,0.1643103421661227,108
AMD,20200116,twap,7.380335442402592,15.63742248638159,2.0432836247095616,-0.01129396277224104,0.22851837938667904,60
AMD,20200116,ac_ra,-28.85065782866493,-20.563632442672365,2.0533700141138165,2.1755839421881342,0.22851837938667904,60
AMD,20200116,vwap_following,-14.75183288138998,-6.476457616058003,2.005530483848421,-4.064739017247729,0.2525266262588899,12
AMD,20200116,pov_5pct_cap,-14.75183288138998,-6.476457616058003,2.005530483848421,-4.064739017247729,0.2525266262588899,12
AMD,20200116,toth,-14.75183288138998,-6.476457616058003,2.005530483848421,-4.064739017247729,0.2525266262588899,12
AMD,20200116,rl_v2,-27.958019483780614,-19.67173170141552,2.037455687006459,3.7856301137249666,0.22378131773301324,83
AMD,20200117,twap,-22.38716108452497,3.771630356916626,1.955751491965368,1.2128601010758062,0.08799252022654651,60
AMD,20200117,ac_ra,-17.882974481659716,8.264060870532486,1.9789274369002097,2.159070774468253,0.08799252022654651,60
AMD,20200117,vwap_following,-24.378787878790813,1.7852017803112101,1.988582201041885,1.7071004183394132,0.1030298573965405,12
AMD,20200117,pov_5pct_cap,-24.378787878790813,1.7852017803112101,1.988582201041885,1.7071004183394132,0.1030298573965405,12
AMD,20200117,toth,-24.375598086125475,1.7883832475028139,1.9885828330550526,1.7065041139097443,0.1030298573965405,12
AMD,20200117,rl_v2,-13.687599681023917,12.448485591844408,2.090373015888561,2.4901382784633146,0.08823860633519919,109
TSLA,20200113,twap,-49.18572726456137,3.8814305722552325,4.287924876461547,3.3127960434042163,0.8626056145931792,60
TSLA,20200113,ac_ra,-44.2959775565784,8.745358773244654,4.520472321954796,6.088067300360974,0.8626056145931792,60
TSLA,20200113,vwap_following,-49.61754340425078,3.451894742221074,4.498779180428241,4.7193343455946435,0.7627859622740912,12
TSLA,20200113,pov_5pct_cap,-49.61754340425078,3.451894742221074,4.498779180428241,4.7193343455946435,0.7627859622740912,12
TSLA,20200113,toth,-49.6160258778193,3.453404254986895,4.498958787637508,4.718223764309645,0.7627859622740912,12
TSLA,20200113,rl_v2,-39.631520621382435,13.385183914470332,4.955229129036862,7.489554625304855,0.8611234076706864,116
TSLA,20200114,twap,-177.40440150702932,-1.0028383595937336,6.308849949938965,5.594466328213692,3.3619534777329547,60
TSLA,20200114,ac_ra,-138.863769656361,36.869781546679306,6.608253100467529,12.055418126456956,3.3619534777329547,60
TSLA,20200114,vwap_following,-167.69610811118852,8.537184418026687,6.098273873747136,-3.035886557560166,3.222151901879844,12
