ticker,date,base_strategy,routing,median_is_bps,vwap_slip_bps,eff_spread_bps,markout_60s_bps,reversion_5m_bps,price_var,pov_pct,oversize_count,null_nbbo_count,n_fills,arrival_mid,market_vwap
AAPL,20200115,ac_ra,nbbo,16.340790537647628,-7.562735461805385,0.9021778224667509,-0.5180928399168085,11.925963617860322,0.33561664302213573,0.002299264970974079,17,0,60,315.355,314.60176001132163
AAPL,20200115,ac_ra,naive,16.71043744351786,-7.192203523279321,1.6425400140893274,-0.1478820110949818,11.925963617860322,0.33400598797027464,0.002299264970974079,19,0,60,315.355,314.60176001132163
AAPL,20200115,ac_ra,top1,16.506984192418038,-7.396143895381102,1.235216890200261,-0.35154149751734937,11.925963617860322,0.3379022607990463,0.002299264970974079,21,0,60,315.355,314.60176001132163
AAPL,20200115,ac_ra,weighted,16.728512311526792,-7.174085379246207,1.6788191847948024,-0.1297080592854253,11.925963617860322,0.3351135653698804,0.002299264970974079,18,0,60,315.355,314.60176001132163
AAPL,20200116,twap,nbbo,2.880344597393414,-0.5294996891349435,0.8266097628459783,-0.3848454954620326,-18.227168073674097,0.6429534606348836,0.0019022360975550368,21,0,60,314.57,314.46274220757545
AAPL,20200116,twap,naive,5.794513144929697,2.385662830796821,6.650948889826417,2.542807043649148,-18.547536055770014,0.7072741299632391,0.0019022360975550368,22,0,60,314.57,314.46274220757545
AAPL,20200116,twap,top1,63.194646660518565,59.80537453731075,121.47847439326293,60.34007038079069,-66.51243493348551,0.831352770716807,0.0019022360975550368,1,0,60,314.57,314.46274220757545
AAPL,20200116,twap,weighted,24.61785929999876,21.2154293030725,44.3218269344301,21.51218803387886,-66.51243493348551,1.2275124241377025,0.0019022360975550368,20,0,60,314.57,314.46274220757545
AAPL,20200116,vwap_following,nbbo,-0.31093238389014327,-3.7218651596990577,0.8797616148651969,-1.3047003294385626,3.034368212596475,0.6362794316583879,0.0019022360975550368,12,0,12,314.57,314.46274220757545
AAPL,20200116,vwap_following,naive,2.9500270210132444,-0.45979349804785813,7.404814293136716,1.9724476502547839,2.715047752898059,0.7560478379926416,0.0019022360975550368,11,0,12,314.57,314.46274220757545
AAPL,20200116,vwap_following,top1,59.85847347172347,56.46806343764944,121.20702744958412,59.24624004828915,-56.71229355439837,0.8321713110346163,0.0019022360975550368,0,0,12,314.57,314.46274220757545
AAPL,20200116,vwap_following,weighted,13.045140986106947,9.638763735493384,27.606204333492087,12.139606085199237,3.034368212596475,1.1965404677273084,0.0019022360975550368,9,0,12,314.57,314.46274220757545
AAPL,20200116,ac_rn,nbbo,2.880344597393414,-0.5294996891349435,0.8266097628459783,-0.3848454954620326,-18.227168073674097,0.6429534606348836,0.0019022360975550368,21,0,60,314.57,314.46274220757545
AAPL,20200116,ac_rn,naive,5.794513144929697,2.385662830796821,6.650948889826417,2.542807043649148,-18.547536055770014,0.7072741299632391,0.0019022360975550368,22,0,60,314.57,314.46274220757545
AAPL,20200116,ac_rn,top1,63.194646660518565,59.80537453731075,121.47847439326293,60.34007038079069,-66.51243493348551,0.831352770716807,0.0019022360975550368,1,0,60,314.57,314.46274220757545
AAPL,20200116,ac_rn,weighted,24.61785929999876,21.2154293030725,44.3218269344301,21.51218803387886,-66.51243493348551,1.2275124241377025,0.0019022360975550368,20,0,60,314.57,314.46274220757545
AAPL,20200116,ac_ra,nbbo,-10.41094192072059,-13.825319634771734,0.8152176975458917,0.9939356340673682,-18.227168073674097,0.6429534606348836,0.0019022360975550368,18,0,60,314.57,314.46274220757545
AAPL,20200116,ac_ra,naive,-6.186095304708567,-9.599031996786218,9.257296452411536,5.240170252987687,-18.547536055770014,0.7072741299632391,0.0019022360975550368,20,0,60,314.57,314.46274220757545
AAPL,20200116,ac_ra,top1,49.18113615411046,45.78708426529198,119.84863313155275,60.88832043939114,-66.51243493348551,0.831352770716807,0.0019022360975550368,0,0,60,314.57,314.46274220757545
AAPL,20200116,ac_ra,weighted,4.891947738176859,1.4827895746231983,31.376547304801434,16.375296257780732,-66.51243493348551,1.2275124241377025,0.0019022360975550368,14,0,60,314.57,314.46274220757545
AAPL,20200117,twap,nbbo,14.242541846121291,1.7772090795991862,0.73208202071893,0.11154740852672602,5.692059576890454,0.2826189065290603,0.0022795295962725133,22,0,60,316.935,316.53985975128046
AAPL,20200117,twap,naive,14.500070992475285,2.035059702468088,1.2478958070801365,0.36950734014143793,5.692059576890454,0.2836235967488711,0.0022795295962725133,29,0,60,316.935,316.53985975128046
AAPL,20200117,twap,top1,14.41077823528299,1.945655480127884,1.0690306542588575,0.28002690705577704,5.692059576890454,0.28282952882059537,0.0022795295962725133,34,0,60,316.935,316.53985975128046
AAPL,20200117,twap,weighted,14.384526795711485,1.9193712705906334,1.0164436611223497,0.2537422414946632,5.692059576890454,0.28262745237530695,0.0022795295962725133,28,0,60,316.935,316.53985975128046
AAPL,20200117,vwap_following,nbbo,13.310931263510481,0.8444355570742303,0.7834220677399467,-0.5854304818802607,-1.4230148942212653,0.25394463724969174,0.0022795295962725133,11,0,12,316.935,316.53985975128046
AAPL,20200117,vwap_following,naive,13.577547446637155,1.1113845601654928,1.3173729521886444,-0.3184125395815876,-1.7392954272326222,0.2550341628927829,0.0022795295962725133,12,0,12,316.935,316.53985975128046
AAPL,20200117,vwap_following,top1,13.437708047390988,0.9713705978325705,1.037326788675723,-0.4584399878430823,-1.4230148942212653,0.2548127654858442,0.0022795295962725133,11,0,12,316.935,316.53985975128046
AAPL,20200117,vwap_following,weighted,13.453168630791794,0.9868504808526251,1.0684149629202375,-0.4429125353767697,-1.4230148942212653,0.2569518289957098,0.0022795295962725133,12,0,12,316.935,316.53985975128046
AAPL,20200117,ac_rn,nbbo,14.242541846121291,1.7772090795991862,0.73208202071893,0.11154740852672602,5.692059576890454,0.2826189065290603,0.0022795295962725133,22,0,60,316.935,316.53985975128046
AAPL,20200117,ac_rn,naive,14.500070992475285,2.035059702468088,1.2478958070801365,0.36950734014143793,5.692059576890454,0.2836235967488711,0.0022795295962725133,29,0,60,316.935,316.53985975128046
AAPL,20200117,ac_rn,top1,14.41077823528299,1.945655480127884,1.0690306542588575,0.28002690705577704,5.692059576890454,0.28282952882059537,0.0022795295962725133,34,0,60,316.935,316.53985975128046
AAPL,20200117,ac_rn,weighted,14.384526795711485,1.9193712705906334,1.0164436611223497,0.2537422414946632,5.692059576890454,0.28262745237530695,0.0022795295962725133,28,0,60,316.935,316.53985975128046
AAPL,20200117,ac_ra,nbbo,6.625554135708243,-5.84928700179991,0.8538998618235534,0.17980263314784983,5.692059576890454,0.2826189065290603,0.0022795295962725133,17,0,60,316.935,316.53985975128046
AAPL,20200117,ac_ra,naive,6.933661476332429,-5.540795047334983,1.4705565737060964,0.48826704821671346,5.692059576890454,0.2836235967488711,0.0022795295962725133,18,0,60,316.935,316.53985975128046
AAPL,20200117,ac_ra,top1,6.764699386315491,-5.709968054619421,1.1324084481710746,0.3190585764405852,5.692059576890454,0.28282952882059537,0.0022795295962725133,22,0,60,316.935,316.53985975128046
AAPL,20200117,ac_ra,weighted,6.750974174518263,-5.7237103997521075,1.104924821971761,0.30533351661541747,5.692059576890454,0.28262745237530695,0.0022795295962725133,20,0,60,316.935,316.53985975128046
AMZN,20200113,twap,nbbo,6.694065984157528,0.7666732872899195,3.087089521149534,1.4393792412639899,-1.2194281412204788,2.0267257485626904,0.022781637999772182,45,0,60,1886.665,1885.5466138220756
