size,size_pct_adv,window,ticker,strategy,parent_qty,is_bps,vwap_slip_bps,eff_spread_bps,markout_60s_bps
1pct_adv,0.01,mid,AMAT,rl_v4,66720,4.735719855556321,3.0556914152674644,1.918273691190169,0.5974032581444092
1pct_adv,0.01,mid,AMD,twap,446473,-43.99825365927621,5.8774912390358445,1.9731069495035405,2.0418020184240677
1pct_adv,0.01,mid,AMD,ac_ra,446473,-14.079386214188625,35.647789781316824,1.9789949033123482,2.086062853107477
1pct_adv,0.01,mid,AMD,vwap_following,446473,-41.8220586198905,8.042879889781068,1.9735338141111107,2.750078959631436
1pct_adv,0.01,mid,AMD,pov_5pct_cap,446473,-41.822018667468775,8.042919643810015,1.973533821929293,2.7500788709905266
1pct_adv,0.01,mid,AMD,toth,446473,-39.8088561395923,10.046085357853649,1.973926438143275,3.1472019090668266
1pct_adv,0.01,mid,AMD,rl_v4,446473,-6.502161030993438,43.187388539185186,1.9076263362690897,1.7495379601299235
1pct_adv,0.01,mid,AMGN,twap,25244,3.9437982506417146,2.07154989666073,2.988343695325366,1.2972388676900166
1pct_adv,0.01,mid,AMGN,ac_ra,25244,-1.3942349162922898,-3.2674830769578884,3.112942138345375,1.4840762827437213
1pct_adv,0.01,mid,AMGN,vwap_following,25244,3.6949633414475747,1.8226683810110293,2.6880319865494835,1.1308743199811118
1pct_adv,0.01,mid,AMGN,pov_5pct_cap,25244,3.694437332918634,1.8221422739613742,2.6880318090189537,1.1309069762028563
1pct_adv,0.01,mid,AMGN,toth,25244,8.138124500419186,6.266661738301504,2.930571052227098,2.4424139305371515
1pct_adv,0.01,mid,AMGN,rl_v4,25244,-2.6753122480427463,-4.5488003528300345,3.0987270807860203,1.8031661494345288
1pct_adv,0.01,mid,AMZN,twap,31452,-2.071032587914564,4.126572029370972,2.124524653090056,0.898445877849184
1pct_adv,0.01,mid,AMZN,ac_ra,31452,-0.527736837279566,5.668911504366774,2.1372198416252073,1.1732846605966631
1pct_adv,0.01,mid,AMZN,vwap_following,31452,-2.2488878672936234,3.9488269548381982,1.9399152078007795,0.020539541617863224
1pct_adv,0.01,mid,AMZN,pov_5pct_cap,31452,-2.2485281366170584,3.949186462614077,1.9399391433629642,0.020365056958674726
1pct_adv,0.01,mid,AMZN,toth,31452,-0.7735982634444879,5.423202421841989,1.8324887768810414,0.0972101100026154
1pct_adv,0.01,mid,AMZN,rl_v4,31452,0.49182514543361877,6.687841733712972,2.20248651399059,1.162117246912658
1pct_adv,0.01,mid,ANSS,twap,6340,-4.276180974664338,3.4455409360660343,6.048368509789796,3.2668414184334016
1pct_adv,0.01,mid,ANSS,ac_ra,6340,0.557905287834351,8.275896047091466,5.549129235642945,2.8081637964833974
1pct_adv,0.01,mid,ANSS,vwap_following,6340,-3.5830294684533066,4.138157438736965,6.677076038832174,3.9182736012274435
1pct_adv,0.01,mid,ANSS,pov_5pct_cap,6340,-3.5855470387517734,4.135641811605338,6.676548412449277,3.9199695673260404
1pct_adv,0.01,mid,ANSS,toth,6340,-0.8972503448462559,6.821863564844648,6.3556272081819705,2.780576443248582
1pct_adv,0.01,mid,ANSS,rl_v4,6340,1.8007653413659808,9.517796808862883,5.527188630158572,2.6871006783957214
1pct_adv,0.01,mid,ASML,twap,5488,10.50069594767933,0.7525871274317791,5.085904368608829,2.3182026716154094
1pct_adv,0.01,mid,ASML,ac_ra,5488,7.493302363232027,-2.2577411786701527,4.973810857382466,2.1017586890371196
1pct_adv,0.01,mid,ASML,vwap_following,5488,9.910188995759135,0.1615039378192629,4.62251827303297,2.932589493504937
1pct_adv,0.01,mid,ASML,pov_5pct_cap,5488,9.910371250991656,0.16168637090292276,4.621910240732029,2.9326503558272856
1pct_adv,0.01,mid,ASML,toth,5488,9.777264179835225,0.028449409130868148,4.609155567714141,2.8218004980769416
1pct_adv,0.01,mid,ASML,rl_v4,5488,6.138173961013002,-3.6141919633958643,4.722303608609039,1.948006984483114
1pct_adv,0.01,mid,ATVI,twap,69350,-1.0665427490622597,-0.16490789952263868,1.8583346485856949,0.8755007249900829
1pct_adv,0.01,mid,ATVI,ac_ra,69350,7.444208256068633,8.34507582847144,1.9790569059249499,0.5052491689543663
1pct_adv,0.01,mid,ATVI,vwap_following,69350,-0.5845647497573525,0.31702664760054095,1.761596651840585,0.026527387942183567
1pct_adv,0.01,mid,ATVI,pov_5pct_cap,69350,-0.5845411013592388,0.31705029386666006,1.761596655696682,0.026527292833453734
1pct_adv,0.01,mid,ATVI,toth,69350,0.012628244521679927,0.9141658026202062,1.7552201657583841,0.3304001005424257
1pct_adv,0.01,mid,ATVI,rl_v4,69350,10.00279937911463,10.903436284626824,1.8685527786542215,-0.04541622629941815
1pct_adv,0.01,mid,AVGO,twap,27153,-9.220430688480429,1.7959283844553127,3.2810824203628144,1.9201949386903454
1pct_adv,0.01,mid,AVGO,ac_ra,27153,-1.3340326068944754,9.673646530010235,3.1581830877921226,1.7510252860677324
1pct_adv,0.01,mid,AVGO,vwap_following,27153,-9.426884377668676,1.5897019225509255,3.2981752990750297,3.1978316216147116
1pct_adv,0.01,mid,AVGO,pov_5pct_cap,27153,-9.42705345351849,1.5895330327895576,3.2980545859170647,3.1975782521643583
1pct_adv,0.01,mid,AVGO,toth,27153,-11.207615379157915,-0.18906916884735672,3.0564611707647837,2.001137842644508
1pct_adv,0.01,mid,AVGO,rl_v4,27153,0.04554178777193704,11.05170253600645,3.0976651974011826,1.6772995783070503
1pct_adv,0.01,mid,BIDU,twap,51968,-38.522467223032336,4.61931218166733,2.9840428461017874,2.0082988441176446
1pct_adv,0.01,mid,BIDU,ac_ra,51968,-24.15849743954131,18.921551046310636,3.1853618288796657,3.5074950734640242
1pct_adv,0.01,mid,BIDU,vwap_following,51968,-38.083061070036415,5.056829932920517,2.9576009649739716,0.9650627965323586
1pct_adv,0.01,mid,BIDU,pov_5pct_cap,51968,-38.083061070036415,5.056829932920517,2.9576009649739716,0.9650627965323586
1pct_adv,0.01,mid,BIDU,toth,51968,-34.1866952526545,8.936450641136968,2.9322007847709473,0.4844883662884816
1pct_adv,0.01,mid,BIDU,rl_v4,51968,-18.440268124552794,24.61520557068647,3.188097349092527,3.7913674102421577
1pct_adv,0.01,mid,BIIB,twap,22732,7.071690021046121,-0.47799681018516194,5.099944945168719,2.0828420535262837
1pct_adv,0.01,mid,BIIB,ac_ra,22732,-2.190667154982721,-9.747351724397333,4.990387899553472,2.494726670839371
1pct_adv,0.01,mid,BIIB,vwap_following,22732,3.389827637703498,-4.162640851425016,5.023659577924617,1.4827456565758628
1pct_adv,0.01,mid,BIIB,pov_5pct_cap,22732,3.3900577675279604,-4.162410547736792,5.023506470562848,1.4829833174354996
1pct_adv,0.01,mid,BIIB,toth,22732,1.3274808721377,-6.226545726058991,4.425826260392042,0.7031593026090762
1pct_adv,0.01,mid,BIIB,rl_v4,22732,-4.0780385449730465,-11.63614902904317,4.622463341128002,2.7372509536992413
1pct_adv,0.01,mid,BKNG,twap,4074,-3.527507394777165,2.476045291839858,8.514717352389576,4.150757065951375
1pct_adv,0.01,mid,BKNG,ac_ra,4074,1.0366637680437238,7.037477296696071,7.48647665053593,3.907658766751538
1pct_adv,0.01,mid,BKNG,vwap_following,4074,-4.639748659877363,1.3644715311805005,6.775325595941733,3.2212121273622873
1pct_adv,0.01,mid,BKNG,pov_5pct_cap,4074,-4.642938541588469,1.3612835638563845,6.774965663689971,3.2232234111157627
1pct_adv,0.01,mid,BKNG,toth,4074,-2.9562198901936085,3.046989941902303,6.6109629813195525,3.444921772837047
1pct_adv,0.01,mid,BKNG,rl_v4,4074,1.9060319794582794,7.906323762370692,6.712152043482919,3.1380827346805247
1pct_adv,0.01,mid,BMRN,twap,13789,31.262876170429518,-0.14071899924150238,4.079433544635079,1.5303793572989426
1pct_adv,0.01,mid,BMRN,ac_ra,13789,18.672061973529622,-12.771196879412853,4.392507299961347,0.4729848630321676
1pct_adv,0.01,mid,BMRN,vwap_following,13789,32.028292896991715,0.627108949195494,4.638691727942452,3.531005441557962
1pct_adv,0.01,mid,BMRN,pov_5pct_cap,13789,32.028948570384806,0.6277666880961302,4.638938832687212,3.5301011449093123
1pct_adv,0.01,mid,BMRN,toth,13789,24.177423613607864,-7.248492205200995,4.607294248015953,2.733571147225532
1pct_adv,0.01,mid,BMRN,rl_v4,13789,17.379565798576593,-14.067764686121478,3.945309924738282,0.403163368938975
1pct_adv,0.01,mid,CDNS,twap,13661,5.4995273582774935,4.0651837863608895,2.4984645881474004,1.1032724663106415
1pct_adv,0.01,mid,CDNS,ac_ra,13661,9.134707614507782,7.700885739243009,2.9649426466612443,0.6669487165656632
1pct_adv,0.01,mid,CDNS,vwap_following,13661,4.995369539232718,3.560953613972497,2.171211572412115,-0.2854650583513366
1pct_adv,0.01,mid,CDNS,pov_5pct_cap,13661,4.994173198748832,3.55975710179786,2.1711116462629283,-0.2852156406749453
1pct_adv,0.01,mid,CDNS,toth,13661,8.503039838860866,7.069127310880025,1.9358639403311642,-0.20253678526633279
1pct_adv,0.01,mid,CDNS,rl_v4,13661,9.514146938084647,8.08037951740279,3.244521332732659,0.5950428636448323
1pct_adv,0.01,mid,CDW,twap,11042,6.451442814093317,-2.240759984600271,2.9540335639585225,0.7899337799104927
1pct_adv,0.01,mid,CDW,ac_ra,11042,4.734394531150465,-3.9593017242272115,3.0592373370072012,1.2346418564647375
1pct_adv,0.01,mid,CDW,vwap_following,11042,6.821711474049811,-1.8701692718450218,2.5320636558480176,-0.3090445913104428
1pct_adv,0.01,mid,CDW,pov_5pct_cap,11042,6.821975574377739,-1.8699049418075369,2.5319316586469167,-0.30937482988226506
1pct_adv,0.01,mid,CDW,toth,11042,5.698228678439772,-2.994629251910052,2.5921455405242013,-0.2606169756234971
1pct_adv,0.01,mid,CDW,rl_v4,11042,4.059156017361787,-4.635127547925453,2.814347816640335,1.108906386704174
1pct_adv,0.01,mid,CERN,twap,19762,8.136932391040931,1.9424634513976047,3.21210671706409,1.5183968428267782
1pct_adv,0.01,mid,CERN,ac_ra,19762,8.392730160636775,2.198419803164548,3.3796299737710487,1.1046740693146582
1pct_adv,0.01,mid,CERN,vwap_following,19762,8.288795628470359,2.094420836645209,3.162284335448284,1.3444864316846592
1pct_adv,0.01,mid,CERN,pov_5pct_cap,19762,8.28872887540005,2.094354042191245,3.162150688283314,1.344753646660404
1pct_adv,0.01,mid,CERN,toth,19762,9.684669104458248,3.4911596862708434,2.2830601705470333,1.017779192467418
1pct_adv,0.01,mid,CERN,rl_v4,19762,8.153353646595448,1.9588948873315761,3.665125199418816,1.0766507975142066
1pct_adv,0.01,mid,CHKP,twap,11008,-5.794260078439418,2.2547514230511383,3.212502921103034,1.4771825782012857
1pct_adv,0.01,mid,CHKP,ac_ra,11008,-4.801463660115581,3.2467492011489205,3.0477949924411254,1.9335585383834557
1pct_adv,0.01,mid,CHKP,vwap_following,11008,-6.257039278727787,1.7923444985670633,3.3372280437446222,2.303856702987111
1pct_adv,0.01,mid,CHKP,pov_5pct_cap,11008,-6.256959612830787,1.7924241003780241,3.3372280716889895,2.302900593428256
1pct_adv,0.01,mid,CHKP,toth,11008,-9.57209661778065,-1.5200460922040957,3.5566537395108577,1.8161407400656004
1pct_adv,0.01,mid,CHKP,rl_v4,11008,-3.330592189122372,4.716437451592165,2.9260290632787873,1.9519279360010713
1pct_adv,0.01,mid,CHTR,twap,12409,8.187546427126858,2.441495533527546,4.86589263621023,2.3050378356433483
1pct_adv,0.01,mid,CHTR,ac_ra,12409,8.465772000360342,2.7198811075928253,5.6023165709115155,3.1004087733571626
1pct_adv,0.01,mid,CHTR,vwap_following,12409,7.892379419415544,2.146158782373159,4.765521390852379,1.2974765170917455
1pct_adv,0.01,mid,CHTR,pov_5pct_cap,12409,7.892953705332393,2.1467333985480184,4.7655695046806645,1.297707895037406
1pct_adv,0.01,mid,CHTR,toth,12409,7.5710185930448946,1.8246131491246667,4.843378652509117,3.4119332005518315
1pct_adv,0.01,mid,CHTR,rl_v4,12409,7.439204023254297,1.6927227759470405,5.1720577584664165,2.256376961418508
1pct_adv,0.01,mid,CMCSA,twap,229174,7.763143066214255,3.4443290132959326,2.1091194559707924,0.8090716983998603
1pct_adv,0.01,mid,CMCSA,ac_ra,229174,7.357704368936128,3.0387150785441084,2.1090337015755836,0.7315579909346087
1pct_adv,0.01,mid,CMCSA,vwap_following,229174,7.66840520167061,3.349550201442232,2.109099246610857,0.49555664701711205
1pct_adv,0.01,mid,CMCSA,pov_5pct_cap,229174,7.668359216879806,3.349504196776022,2.1090992369206663,0.49553824824985154
1pct_adv,0.01,mid,CMCSA,toth,229174,7.569078055073863,3.2501801239699764,2.1090781087733363,0.6860282481041794
1pct_adv,0.01,mid,CMCSA,rl_v4,229174,7.010390446340857,2.6912510409874764,2.1089603898273097,0.5129106792692787
1pct_adv,0.01,mid,COST,twap,18713,-16.815889717742053,0.6877690025812797,2.1222957421953987,1.4459392928217454
1pct_adv,0.01,mid,COST,ac_ra,18713,-9.61612725368288,7.874950404312289,1.9391488952855067,1.6007902250130295
1pct_adv,0.01,mid,COST,vwap_following,18713,-15.065523261408847,2.4350768205782645,2.100283992229778,2.024679813618962
1pct_adv,0.01,mid,COST,pov_5pct_cap,18713,-15.06541755018575,2.435182347078674,2.1002488027294377,2.0246710368316134
1pct_adv,0.01,mid,COST,toth,18713,-12.58294800813805,4.913313953785839,2.240733612918049,2.314734556342138
1pct_adv,0.01,mid,COST,rl_v4,18713,-7.522727873647883,9.96469172087513,1.8232157589506028,1.7097328416772601
1pct_adv,0.01,mid,CPRT,twap,13497,-24.0730904063145,0.9902375797563329,3.6924016683425336,2.140128302542974
1pct_adv,0.01,mid,CPRT,ac_ra,13497,-17.056210773466077,7.98957281183166,3.6312761283073125,2.5894066036009598
1pct_adv,0.01,mid,CPRT,vwap_following,13497,-23.18738752668992,1.8737259242742688,4.079811485007524,3.801587933288175
1pct_adv,0.01,mid,CPRT,pov_5pct_cap,13497,-23.187693733390795,1.873420483186228,4.079887689913538,3.8019697330553264
1pct_adv,0.01,mid,CPRT,toth,13497,-23.215405439736717,1.8457780648012896,4.109260756241091,3.8673338597662554
1pct_adv,0.01,mid,CPRT,rl_v4,13497,-12.796339715342782,12.238792855687082,3.9748854816854444,3.1455027630536074
1pct_adv,0.01,mid,CSCO,twap,203575,6.089100987571705,1.1969128001117468,2.042060017711777,0.9195064974141313
1pct_adv,0.01,mid,CSCO,ac_ra,203575,4.613678070572445,-0.27923236132605017,2.041758862948471,0.7563331160046748
1pct_adv,0.01,mid,CSCO,vwap_following,203575,5.456816983922233,0.564319282762881,2.041930797825195,0.16990741694690342
1pct_adv,0.01,mid,CSCO,pov_5pct_cap,203575,5.456776880284028,0.5642791594932681,2.04193078962991,0.16989738591867612
1pct_adv,0.01,mid,CSCO,toth,203575,5.372438926764242,0.47989992112072105,2.041913480182357,-0.11374450491543187
1pct_adv,0.01,mid,CSCO,rl_v4,203575,3.8381739449429433,-1.055116109323719,2.041600532070444,0.7168199111764296
1pct_adv,0.01,mid,CSGP,twap,2100,-5.156076878001522,9.971676758178466,15.193960053212548,7.719765152942574
1pct_adv,0.01,mid,CSGP,ac_ra,2100,-4.490045536514514,10.63670106309647,13.17159134356084,7.4985631808939335
1pct_adv,0.01,mid,CSGP,vwap_following,2100,-6.602044811259197,8.52789512231506,17.51874626761153,8.016411707025615
1pct_adv,0.01,mid,CSGP,pov_5pct_cap,2100,-6.61162221035273,8.518332204208415,17.510046480050455,8.002522913759869
1pct_adv,0.01,mid,CSGP,toth,2100,-6.610744891350089,8.519208196708437,17.512454804646055,8.008987726998756
1pct_adv,0.01,mid,CSGP,rl_v4,2100,-3.1424104412715685,11.98229853977998,12.503210459421982,7.3152818070073495
1pct_adv,0.01,mid,CSX,twap,51420,23.959893222214664,4.942066805898452,2.5884627674027483,1.0350624948289553
1pct_adv,0.01,mid,CSX,ac_ra,51420,11.939503933716603,-7.101237554561867,2.757685331980364,0.6763034193347335
1pct_adv,0.01,mid,CSX,vwap_following,51420,23.896000376214293,4.878052157756004,2.7822430489681502,-1.7573926068903079
1pct_adv,0.01,mid,CSX,pov_5pct_cap,51420,23.896000376214293,4.878052157756004,2.7822430489681502,-1.7573926068903079
1pct_adv,0.01,mid,CSX,toth,51420,21.580663426543865,2.558301364944123,3.196561056229041,-5.416261518979638
1pct_adv,0.01,mid,CSX,rl_v4,51420,8.271097320246184,-10.776637435847244,2.787188120184992,0.682209949166627
1pct_adv,0.01,mid,CTAS,twap,4801,9.217104483540403,3.9707049210010896,4.699365927071401,2.043297572501976
1pct_adv,0.01,mid,CTAS,ac_ra,4801,6.373744420034931,1.125851740975188,4.976472175221346,2.6304334704195624
1pct_adv,0.01,mid,CTAS,vwap_following,4801,8.613042854174017,3.3663260843946716,4.391272500896507,1.8390856199127499
1pct_adv,0.01,mid,CTAS,pov_5pct_cap,4801,8.617641752379102,3.3709273975914327,4.392078527636439,1.8398903252526428
1pct_adv,0.01,mid,CTAS,toth,4801,9.024753741138193,3.778253170613685,4.651648791154451,2.390689781023896
1pct_adv,0.01,mid,CTAS,rl_v4,4801,6.306366911409213,1.0584388508047526,4.987540509623846,2.7415500317228014
1pct_adv,0.01,mid,CTSH,twap,32530,-10.590306419762472,1.786712091021197,1.617429488066118,0.9949550067956462
1pct_adv,0.01,mid,CTSH,ac_ra,32530,-7.831145188514306,4.5424619160896995,1.5953742150614703,1.3126051258127347
1pct_adv,0.01,mid,CTSH,vwap_following,32530,-10.804319759628017,1.5729633556383047,1.5908918320713292,0.728922931801755
1pct_adv,0.01,mid,CTSH,pov_5pct_cap,32530,-10.804711456428006,1.5725721431292903,1.5908917697934704,0.7288739814112183
1pct_adv,0.01,mid,CTSH,toth,32530,-11.98180930677047,0.3969296477096369,1.590704663670923,0.07243144749787668
1pct_adv,0.01,mid,CTSH,rl_v4,32530,-6.601902701481409,5.770184576963445,1.5930758044048943,1.5123145811249257
1pct_adv,0.01,mid,CTXS,twap,11886,-9.865824584324582,1.2403818302904221,2.077484363181051,1.1247338106595541
1pct_adv,0.01,mid,CTXS,ac_ra,11886,-4.9954670788323705,6.105335547488477,2.4571436162112845,1.669899050675648
1pct_adv,0.01,mid,CTXS,vwap_following,11886,-8.706116361136338,2.3988033270496443,2.160820107364736,1.1275695275363264
1pct_adv,0.01,mid,CTXS,pov_5pct_cap,11886,-8.705541144705888,2.399377905262509,2.161107543600018,1.1277132824798508
1pct_adv,0.01,mid,CTXS,toth,11886,-6.220318562624082,4.88184306826732,2.053207149857221,1.26648379508991
1pct_adv,0.01,mid,CTXS,rl_v4,11886,-3.11414984529359,7.984565410637563,2.5567337412078066,1.7459745278744814
1pct_adv,0.01,mid,DLTR,twap,38403,-35.352435341543035,3.4100548616096984,3.825110824646204,2.7068542062869088
1pct_adv,0.01,mid,DLTR,ac_ra,38403,-21.472371637355995,17.236505517643298,4.112904310141434,3.6645038350874484
1pct_adv,0.01,mid,DLTR,vwap_following,38403,-34.703715182619,4.056269278063116,3.7421790128019157,2.903165541226051
1pct_adv,0.01,mid,DLTR,pov_5pct_cap,38403,-34.70391511398677,4.056070118949009,3.74223578406217,2.9031370235941836
1pct_adv,0.01,mid,DLTR,toth,38403,-32.37408634614592,6.376899704611617,3.629061161048889,2.861856429983393
1pct_adv,0.01,mid,DLTR,rl_v4,38403,-16.612754174201452,22.07735225246316,4.158508432162919,4.0112438278518106
1pct_adv,0.01,mid,EA,twap,20125,-6.337985025147075,0.30517837753910987,2.628362426819188,1.5750788152089896
1pct_adv,0.01,mid,EA,ac_ra,20125,0.03456502628322075,6.673497721257273,2.361737024617145,1.2710654624492332
1pct_adv,0.01,mid,EA,vwap_following,20125,-7.126953907206196,-0.48326671157887713,2.8199489921809526,0.3826199344486455
1pct_adv,0.01,mid,EA,pov_5pct_cap,20125,-7.12624488102578,-0.4825581561177977,2.8200819877861854,0.3825756123970694
1pct_adv,0.01,mid,EA,toth,20125,-8.79418465589724,-2.1493905931712765,2.973863934431546,-0.7135647588697657
1pct_adv,0.01,mid,EA,rl_v4,20125,1.6129459317664396,8.25083074665864,2.2244875769148504,1.057613618174699
1pct_adv,0.01,mid,EBAY,twap,90144,-8.465675192590489,6.814217380270549,2.8042532199843144,1.6834215922498625
1pct_adv,0.01,mid,EBAY,ac_ra,90144,-1.241646893233114,14.027216778701472,2.8062764583431457,1.3961387334286186
1pct_adv,0.01,mid,EBAY,vwap_following,90144,-7.232871849486113,8.04513860644937,2.804597173027572,2.6182141690730107
1pct_adv,0.01,mid,EBAY,pov_5pct_cap,90144,-7.233183242094623,8.044827689242961,2.8045970857416265,2.618151838153715
1pct_adv,0.01,mid,EBAY,toth,90144,-6.057458164401683,9.218757791215808,2.804926376736807,2.373174778653107
1pct_adv,0.01,mid,EBAY,rl_v4,90144,-0.16114567569147448,15.106068398486105,2.8065790009942786,1.425243084606807
1pct_adv,0.01,mid,EXC,twap,70676,7.620405001534655,3.4730649972721217,2.118017142302388,1.0244507680962835
1pct_adv,0.01,mid,EXC,ac_ra,70676,6.071508839295234,1.923525965238271,2.117688553510047,0.6924411480009921
1pct_adv,0.01,mid,EXC,vwap_following,70676,8.180138741014893,4.033031054400766,2.1181359950367247,2.489004501489018
1pct_adv,0.01,mid,EXC,pov_5pct_cap,70676,8.180258534217332,4.033150897323408,2.1181360204354607,2.4889446112824007
1pct_adv,0.01,mid,EXC,toth,70676,10.543059663706623,6.396932708096197,2.1186365375097282,1.8835997059340812
1pct_adv,0.01,mid,EXC,rl_v4,70676,4.799245130315047,0.6507342028423718,2.1174188642072638,0.6398784153821454
1pct_adv,0.01,mid,EXPE,twap,18343,-6.081703794434759,1.5367328604518196,3.095698486524379,1.8325564882127967
1pct_adv,0.01,mid,EXPE,ac_ra,18343,-0.1088963806004082,7.504992694496083,3.37039582970332,1.7284047146234136
1pct_adv,0.01,mid,EXPE,vwap_following,18343,-5.655172577834555,1.9629393244514355,2.943476117501602,2.539561525901016
1pct_adv,0.01,mid,EXPE,pov_5pct_cap,18343,-5.655808826349442,1.9623035603638355,2.9434760034377154,2.539977297554704
1pct_adv,0.01,mid,EXPE,toth,18343,-7.542628271261243,0.07692070320394188,2.6295041956175362,2.7027505047473777
1pct_adv,0.01,mid,EXPE,rl_v4,18343,1.2351541380735283,8.848019879157706,3.5602630351710056,1.7657466646922817
1pct_adv,0.01,mid,FAST,twap,53500,-63.41571925374805,-26.138578588856,4.815231445146054,2.3690187471681945
1pct_adv,0.01,mid,FAST,ac_ra,53500,-58.753592116717776,-21.493721012572593,5.17977618969154,6.49515599591583
1pct_adv,0.01,mid,FAST,vwap_following,53500,-62.313901932066855,-25.040842644754065,5.746042247436934,-0.7927067138802847
1pct_adv,0.01,mid,FAST,pov_5pct_cap,53500,-62.313901932066855,-25.040842644754065,5.746042247436934,-0.7930317415076332
1pct_adv,0.01,mid,FAST,toth,53500,-61.496484632533814,-24.22645324156424,7.063936069407866,-2.7178114697113
1pct_adv,0.01,mid,FAST,rl_v4,53500,-54.32473238416189,-17.081266766169854,4.976517687478477,8.250121336294148
1pct_adv,0.01,mid,FB,twap,132520,-5.4721572384320885,-1.0456662079441887,0.8436999106993568,0.5464982191232243
1pct_adv,0.01,mid,FB,ac_ra,132520,-2.0053207383590017,2.4196365393553574,0.7919086145266729,0.4438528141068021
1pct_adv,0.01,mid,FB,vwap_following,132520,-5.527086172237501,-1.1005708408041812,0.8099639915038116,0.04851197230493868
1pct_adv,0.01,mid,FB,pov_5pct_cap,132520,-5.527048631492463,-1.100533316667431,0.8099810466072819,0.04850003785526265
1pct_adv,0.01,mid,FB,toth,132520,-3.9149296439332257,0.5108724581491821,0.8354620785429111,-0.7571898253449514
1pct_adv,0.01,mid,FB,rl_v4,132520,-0.9579578752727045,3.4665360417679896,0.8342057835935387,0.4741905579281205
1pct_adv,0.01,mid,FISV,twap,28394,10.513134731167124,2.9725190708042044,1.3054150963001256,0.2708302533746163
1pct_adv,0.01,mid,FISV,ac_ra,28394,6.0092855312950295,-1.5347298828556986,1.3204102401168256,0.09860213420168906
1pct_adv,0.01,mid,FISV,vwap_following,28394,9.226814877669751,1.6852282321338858,1.090519410187121,-0.526256962358834
1pct_adv,0.01,mid,FISV,pov_5pct_cap,28394,9.226492388874627,1.6849054999064335,1.0905486968242981,-0.5265207874923344
1pct_adv,0.01,mid,FISV,toth,28394,9.87372740131252,2.3326290810302397,1.0567758825294808,-0.07388862461534933
1pct_adv,0.01,mid,FISV,rl_v4,28394,4.200533829193075,-3.344846930504879,1.4482628247962421,0.24386595807546851
1pct_adv,0.01,mid,FOX,twap,14906,3.368343097550078,0.8329665990043698,2.5908757398113136,1.2533264755814166
1pct_adv,0.01,mid,FOX,ac_ra,14906,2.1206155300765475,-0.41507742097633854,2.590552461484131,1.4222189703433263
1pct_adv,0.01,mid,FOX,vwap_following,14906,2.6499439660850186,0.11438526493977409,2.590689260364244,-1.8904920097313498
1pct_adv,0.01,mid,FOX,pov_5pct_cap,14906,2.6499439660850186,0.11438526493977409,2.590689260364244,-1.8904920097313498
1pct_adv,0.01,mid,FOX,toth,14906,2.6932147410576426,0.1576670143795688,2.590700464934341,-2.0523391483788216
1pct_adv,0.01,mid,FOX,rl_v4,14906,1.4772885865091465,-1.0585675271038482,2.590385747255498,1.4176684879243964
1pct_adv,0.01,mid,FOXA,twap,56034,0.6752082796557107,0.9278532196723791,2.5746727673515406,1.288287765249523
1pct_adv,0.01,mid,FOXA,ac_ra,56034,-0.14042922049182022,0.11223632758505146,2.5383533135382943,1.3728864861941041
1pct_adv,0.01,mid,FOXA,vwap_following,56034,0.4271633610680289,0.6798145682372183,2.532394964151272,-4.205195602141602
1pct_adv,0.01,mid,FOXA,pov_5pct_cap,56034,0.42707296568982006,0.6797241751429572,2.532394941263468,-4.20510521820846
1pct_adv,0.01,mid,FOXA,toth,56034,0.4271633610680289,0.6798145682372183,2.532394964151272,-4.205195602141602
1pct_adv,0.01,mid,FOXA,rl_v4,56034,-0.47923109907644307,-0.2265569907635479,2.532798587004906,1.4621788452512101
1pct_adv,0.01,mid,GILD,twap,96947,-9.940042048346923,1.1898071307791065,1.6151809052864994,1.2057844673174778
1pct_adv,0.01,mid,GILD,ac_ra,96947,-1.891029348681472,9.229870296580035,1.5994352422569236,0.6750602924068202
1pct_adv,0.01,mid,GILD,vwap_following,96947,-10.274007394049988,0.856213114366039,1.5887003482655526,-0.24074884298330756
1pct_adv,0.01,mid,GILD,pov_5pct_cap,96947,-10.274089421200847,0.856131178419504,1.5887003353041873,-0.24094529813564836
1pct_adv,0.01,mid,GILD,toth,96947,-9.86912137293046,1.2606489509359229,1.5887641711108307,0.033669272702906344
1pct_adv,0.01,mid,GILD,rl_v4,96947,0.32616456356662643,11.444598955915476,1.601673436108813,0.6131240068331008
1pct_adv,0.01,mid,GOOG,twap,15475,5.259274124214927,-2.7539987986892296,2.974080053213252,1.36909670825747
1pct_adv,0.01,mid,GOOG,ac_ra,15475,6.462211844244165,-1.5500966246011794,3.2588890556769963,1.2194959135319605
1pct_adv,0.01,mid,GOOG,vwap_following,15475,5.307083102688054,-2.7061514894176177,2.922781266263602,1.3246030092532883
1pct_adv,0.01,mid,GOOG,pov_5pct_cap,15475,5.3066555678014575,-2.706579367079863,2.9227062650502353,1.323860128717936
1pct_adv,0.01,mid,GOOG,toth,15475,5.493320825220238,-2.519764450986191,2.7672802932316203,1.23569210822092
1pct_adv,0.01,mid,GOOG,rl_v4,15475,6.7545795928268415,-1.2574944704818802,3.2234022141245244,1.0200147177062473
1pct_adv,0.01,mid,GOOGL,twap,14976,2.4137999398345142,1.4268367255124914,2.669281788844504,1.296178939942797
